ISO_N3,country_name,province_code,province_name,e,i,ie
440,立陶宛,23,黑龙江省,34082695 ,1868844 ,35951539 
440,立陶宛,31,上海市,527870959 ,134385117 ,662256076 
440,立陶宛,32,江苏省,1186286965 ,21067244 ,1207354209 
440,立陶宛,33,浙江省,1862108650 ,81906762 ,1944015412 
440,立陶宛,34,安徽省,293258637 ,4298570 ,297557207 
440,立陶宛,35,福建省,329900162 ,967403 ,330867565 
440,立陶宛,36,江西省,99415272 ,13199 ,99428471 
440,立陶宛,37,山东省,622865150 ,4997731 ,627862881 
440,立陶宛,41,河南省,68922013 ,18249 ,68940262 
440,立陶宛,42,湖北省,72623575 ,7341788 ,79965363 
440,立陶宛,43,湖南省,78574189 ,319097 ,78893286 
440,立陶宛,44,广东省,2012539505 ,29802903 ,2042342408 
440,立陶宛,45,广西壮族自治区,9950776 ,0 ,9950776 
440,立陶宛,46,海南省,104279930 ,35372 ,104315302 
440,立陶宛,50,重庆市,139703240 ,13458 ,139716698 
440,立陶宛,51,四川省,215005931 ,3044240 ,218050171 
440,立陶宛,52,贵州省,20317623 ,0 ,20317623 
440,立陶宛,53,云南省,16684790 ,7067 ,16691857 
440,立陶宛,54,西藏自治区,7 ,0 ,7 
440,立陶宛,61,陕西省,44659914 ,2489711 ,47149625 
440,立陶宛,62,甘肃省,2636335 ,0 ,2636335 
440,立陶宛,63,青海省,117 ,0 ,117 
440,立陶宛,64,宁夏回族自治区,44740 ,0 ,44740 
440,立陶宛,65,新疆维吾尔自治区,122460176 ,1056 ,122461232 
442,卢森堡,11,北京市,53743177 ,29457285 ,83200462 
442,卢森堡,12,天津市,39929273 ,14140829 ,54070102 
442,卢森堡,13,河北省,14645019 ,61647255 ,76292274 
442,卢森堡,14,山西省,3324367 ,0 ,3324367 
442,卢森堡,15,内蒙古自治区,973972 ,4489344 ,5463316 
442,卢森堡,21,辽宁省,12268512 ,86131660 ,98400172 
442,卢森堡,22,吉林省,45918 ,5987358 ,6033276 
442,卢森堡,23,黑龙江省,1291 ,228130 ,229421 
442,卢森堡,31,上海市,289165364 ,534167487 ,823332851 
442,卢森堡,32,江苏省,306544111 ,312206774 ,618750885 
442,卢森堡,33,浙江省,195531640 ,76600025 ,272131665 
442,卢森堡,34,安徽省,105268364 ,11295193 ,116563557 
442,卢森堡,35,福建省,17024216 ,34733711 ,51757927 
442,卢森堡,36,江西省,4471127 ,190439 ,4661566 
442,卢森堡,37,山东省,47076145 ,17693676 ,64769821 
442,卢森堡,41,河南省,14714684 ,130334 ,14845018 
442,卢森堡,42,湖北省,3372150 ,1845311 ,5217461 
442,卢森堡,43,湖南省,2798161 ,2916359 ,5714520 
442,卢森堡,44,广东省,1266433319 ,379135660 ,1645568979 
442,卢森堡,45,广西壮族自治区,1668271 ,9135 ,1677406 
442,卢森堡,46,海南省,39 ,0 ,39 
442,卢森堡,50,重庆市,2225591 ,22120080 ,24345671 
442,卢森堡,51,四川省,179840080 ,2915613 ,182755693 
442,卢森堡,52,贵州省,2738 ,0 ,2738 
442,卢森堡,53,云南省,4108 ,3098 ,7206 
442,卢森堡,61,陕西省,3471475 ,82245411 ,85716886 
442,卢森堡,63,青海省,39 ,0 ,39 
442,卢森堡,64,宁夏回族自治区,1230679 ,0 ,1230679 
442,卢森堡,65,新疆维吾尔自治区,6737985 ,0 ,6737985 
446,中国澳门,11,北京市,1091754481 ,6758203 ,1098512684 
446,中国澳门,12,天津市,351986126 ,8707246 ,360693372 
446,中国澳门,13,河北省,153621383 ,0 ,153621383 
446,中国澳门,14,山西省,9132105 ,0 ,9132105 
446,中国澳门,15,内蒙古自治区,13749215 ,0 ,13749215 
446,中国澳门,21,辽宁省,110181988 ,8882059 ,119064047 
446,中国澳门,22,吉林省,2158133 ,0 ,2158133 
446,中国澳门,23,黑龙江省,5607394 ,0 ,5607394 
446,中国澳门,31,上海市,667662347 ,14018809 ,681681156 
446,中国澳门,32,江苏省,707189089 ,6750292 ,713939381 
446,中国澳门,33,浙江省,826642862 ,7243164 ,833886026 
446,中国澳门,34,安徽省,32706254 ,871 ,32707125 
446,中国澳门,35,福建省,352937328 ,490374 ,353427702 
446,中国澳门,36,江西省,416161395 ,0 ,416161395 
446,中国澳门,37,山东省,405136522 ,3670 ,405140192 
446,中国澳门,41,河南省,62336037 ,381513 ,62717550 
446,中国澳门,42,湖北省,410048986 ,106684 ,410155670 
446,中国澳门,43,湖南省,230875961 ,14176 ,230890137 
446,中国澳门,44,广东省,11942622126 ,313455293 ,12256077419 
446,中国澳门,45,广西壮族自治区,1999689031 ,61686 ,1999750717 
446,中国澳门,46,海南省,704887250 ,1113519 ,706000769 
446,中国澳门,50,重庆市,60170000 ,1487019 ,61657019 
446,中国澳门,51,四川省,116455601 ,1821158 ,118276759 
446,中国澳门,52,贵州省,78810253 ,0 ,78810253 
446,中国澳门,53,云南省,5831558 ,0 ,5831558 
446,中国澳门,54,西藏自治区,370959 ,0 ,370959 
446,中国澳门,61,陕西省,38822788 ,1164 ,38823952 
446,中国澳门,62,甘肃省,330145 ,0 ,330145 
446,中国澳门,63,青海省,5533431 ,0 ,5533431 
446,中国澳门,64,宁夏回族自治区,1738703 ,0 ,1738703 
446,中国澳门,65,新疆维吾尔自治区,142723 ,0 ,142723 
450,马达加斯加,11,北京市,89607610 ,15520674 ,105128284 
450,马达加斯加,12,天津市,77776719 ,25251026 ,103027745 
450,马达加斯加,13,河北省,353375350 ,179111 ,353554461 
450,马达加斯加,14,山西省,2888733 ,171740743 ,174629476 
450,马达加斯加,15,内蒙古自治区,150496888 ,3375238 ,153872126 
450,马达加斯加,21,辽宁省,19328221 ,37563411 ,56891632 
450,马达加斯加,22,吉林省,958929 ,0 ,958929 
450,马达加斯加,23,黑龙江省,3838632 ,5582710 ,9421342 
450,马达加斯加,31,上海市,269529570 ,629470817 ,899000387 
450,马达加斯加,32,江苏省,747960232 ,68241714 ,816201946 
450,马达加斯加,33,浙江省,1650707411 ,233404380 ,1884111791 
450,马达加斯加,34,安徽省,93488270 ,1093233 ,94581503 
450,马达加斯加,35,福建省,483798362 ,60713199 ,544511561 
450,马达加斯加,36,江西省,355448344 ,12808075 ,368256419 
450,马达加斯加,37,山东省,903563079 ,135982876 ,1039545955 
450,马达加斯加,41,河南省,16781803 ,9185664 ,25967467 
450,马达加斯加,42,湖北省,177810952 ,61516075 ,239327027 
450,马达加斯加,43,湖南省,317430992 ,333741435 ,651172427 
450,马达加斯加,44,广东省,1008816403 ,1075120911 ,2083937314 
450,马达加斯加,45,广西壮族自治区,35473798 ,3352953 ,38826751 
450,马达加斯加,46,海南省,1678436 ,66037207 ,67715643 
450,马达加斯加,50,重庆市,164498947 ,201575 ,164700522 
450,马达加斯加,51,四川省,189360126 ,677953 ,190038079 
450,马达加斯加,52,贵州省,8053738 ,0 ,8053738 
450,马达加斯加,53,云南省,69873777 ,0 ,69873777 
450,马达加斯加,54,西藏自治区,445271 ,0 ,445271 
450,马达加斯加,61,陕西省,43708620 ,20322 ,43728942 
450,马达加斯加,62,甘肃省,548244 ,166367248 ,166915492 
450,马达加斯加,64,宁夏回族自治区,3306125 ,0 ,3306125 
450,马达加斯加,65,新疆维吾尔自治区,5551499 ,131851 ,5683350 
454,马拉维,11,北京市,356991845 ,27370791 ,384362636 
454,马拉维,12,天津市,88265656 ,0 ,88265656 
454,马拉维,13,河北省,20909924 ,0 ,20909924 
454,马拉维,14,山西省,3756016 ,0 ,3756016 
454,马拉维,15,内蒙古自治区,1196738 ,0 ,1196738 
454,马拉维,21,辽宁省,2334499 ,21754 ,2356253 
454,马拉维,22,吉林省,3325 ,0 ,3325 
454,马拉维,23,黑龙江省,39773 ,0 ,39773 
454,马拉维,31,上海市,52239971 ,163182 ,52403153 
454,马拉维,32,江苏省,84181873 ,174450 ,84356323 
454,马拉维,33,浙江省,153991224 ,15168692 ,169159916 
454,马拉维,34,安徽省,20421568 ,11800000 ,32221568 
454,马拉维,35,福建省,48684376 ,3538903 ,52223279 
454,马拉维,36,江西省,50045186 ,1379930 ,51425116 
454,马拉维,37,山东省,193613638 ,421186 ,194034824 
454,马拉维,41,河南省,12495066 ,0 ,12495066 
454,马拉维,42,湖北省,7317799 ,0 ,7317799 
454,马拉维,43,湖南省,25732958 ,0 ,25732958 
454,马拉维,44,广东省,251799795 ,41556 ,251841351 
454,马拉维,45,广西壮族自治区,4544975 ,0 ,4544975 
454,马拉维,46,海南省,10342 ,0 ,10342 
454,马拉维,50,重庆市,50713147 ,0 ,50713147 
454,马拉维,51,四川省,38726572 ,2352 ,38728924 
454,马拉维,52,贵州省,2886165 ,3975 ,2890140 
454,马拉维,53,云南省,6982426 ,0 ,6982426 
454,马拉维,61,陕西省,2349303 ,0 ,2349303 
454,马拉维,62,甘肃省,8778 ,0 ,8778 
454,马拉维,65,新疆维吾尔自治区,113453 ,0 ,113453 
458,马来西亚,11,北京市,10506290187 ,26297999981 ,36804290168 
458,马来西亚,12,天津市,8048313517 ,10927003761 ,18975317278 
458,马来西亚,13,河北省,6415439380 ,5852800382 ,12268239762 
458,马来西亚,14,山西省,436097461 ,377536945 ,813634406 
458,马来西亚,15,内蒙古自治区,618227694 ,467475171 ,1085702865 
458,马来西亚,21,辽宁省,3222458829 ,6189164108 ,9411622937 
458,马来西亚,22,吉林省,304332699 ,937071562 ,1241404261 
458,马来西亚,23,黑龙江省,455712097 ,90928334 ,546640431 
458,马来西亚,31,上海市,24724407918 ,61667976589 ,86392384507 
458,马来西亚,32,江苏省,50364830184 ,48487937792 ,98852767976 
458,马来西亚,33,浙江省,37647188168 ,24709357767 ,62356545935 
458,马来西亚,34,安徽省,5922430723 ,7362026615 ,13284457338 
458,马来西亚,35,福建省,28420641211 ,14017685414 ,42438326625 
458,马来西亚,36,江西省,14131852114 ,2932384223 ,17064236337 
458,马来西亚,37,山东省,45499934706 ,145701314834 ,191201249540 
458,马来西亚,41,河南省,5946076380 ,5051264902 ,10997341282 
458,马来西亚,42,湖北省,10591919841 ,4129241183 ,14721161024 
458,马来西亚,43,湖南省,17196847991 ,8819423285 ,26016271276 
458,马来西亚,44,广东省,96867697725 ,124237638354 ,221105336079 
458,马来西亚,45,广西壮族自治区,6582481895 ,4283441479 ,10865923374 
458,马来西亚,46,海南省,1755157167 ,2516169103 ,4271326270 
458,马来西亚,50,重庆市,5825791289 ,12290330608 ,18116121897 
458,马来西亚,51,四川省,37837379999 ,6313652730 ,44151032729 
458,马来西亚,52,贵州省,1182588596 ,1097822098 ,2280410694 
458,马来西亚,53,云南省,10669476840 ,2016892976 ,12686369816 
458,马来西亚,54,西藏自治区,27206788 ,271047 ,27477835 
458,马来西亚,61,陕西省,15602149442 ,5103975359 ,20706124801 
458,马来西亚,62,甘肃省,119664699 ,281593929 ,401258628 
458,马来西亚,63,青海省,150847450 ,0 ,150847450 
458,马来西亚,64,宁夏回族自治区,654338625 ,19091338 ,673429963 
458,马来西亚,65,新疆维吾尔自治区,441093960 ,22942567 ,464036527 
462,马尔代夫,11,北京市,156427183 ,12225 ,156439408 
462,马尔代夫,12,天津市,73060522 ,0 ,73060522 
462,马尔代夫,13,河北省,32477958 ,3987 ,32481945 
462,马尔代夫,14,山西省,1129804 ,0 ,1129804 
462,马尔代夫,15,内蒙古自治区,991164 ,0 ,991164 
462,马尔代夫,21,辽宁省,6424627 ,0 ,6424627 
462,马尔代夫,22,吉林省,744192 ,0 ,744192 
462,马尔代夫,23,黑龙江省,1040966 ,0 ,1040966 
462,马尔代夫,31,上海市,43619790 ,13806 ,43633596 
462,马尔代夫,32,江苏省,171654942 ,37990 ,171692932 
462,马尔代夫,33,浙江省,239441278 ,902 ,239442180 
462,马尔代夫,34,安徽省,28749961 ,0 ,28749961 
462,马尔代夫,35,福建省,76380174 ,255 ,76380429 
462,马尔代夫,36,江西省,67521363 ,0 ,67521363 
462,马尔代夫,37,山东省,254806730 ,15942 ,254822672 
462,马尔代夫,41,河南省,60927386 ,0 ,60927386 
462,马尔代夫,42,湖北省,64070057 ,0 ,64070057 
462,马尔代夫,43,湖南省,121835979 ,0 ,121835979 
462,马尔代夫,44,广东省,605915114 ,242158 ,606157272 
462,马尔代夫,45,广西壮族自治区,9463155 ,0 ,9463155 
462,马尔代夫,46,海南省,1230692 ,0 ,1230692 
462,马尔代夫,50,重庆市,32749841 ,0 ,32749841 
462,马尔代夫,51,四川省,49889072 ,1477 ,49890549 
462,马尔代夫,52,贵州省,1825072 ,0 ,1825072 
462,马尔代夫,53,云南省,37646176 ,0 ,37646176 
462,马尔代夫,61,陕西省,921169 ,0 ,921169 
462,马尔代夫,62,甘肃省,202954 ,0 ,202954 
462,马尔代夫,65,新疆维吾尔自治区,2290475 ,0 ,2290475 
466,马里,11,北京市,140609974 ,189440054 ,330050028 
466,马里,12,天津市,30435343 ,31594356 ,62029699 
466,马里,13,河北省,173690088 ,561 ,173690649 
466,马里,14,山西省,21403 ,0 ,21403 
466,马里,15,内蒙古自治区,260841 ,0 ,260841 
466,马里,21,辽宁省,13482592 ,30939 ,13513531 
466,马里,22,吉林省,264485 ,0 ,264485 
466,马里,23,黑龙江省,189039 ,0 ,189039 
466,马里,31,上海市,99773307 ,44932157 ,144705464 
466,马里,32,江苏省,234280045 ,17978610 ,252258655 
466,马里,33,浙江省,328983659 ,13524638 ,342508297 
466,马里,34,安徽省,32405841 ,29960769 ,62366610 
466,马里,35,福建省,210679274 ,21567020 ,232246294 
466,马里,36,江西省,24452637 ,97422 ,24550059 
466,马里,37,山东省,388899266 ,92991269 ,481890535 
466,马里,41,河南省,28549351 ,0 ,28549351 
466,马里,42,湖北省,22740588 ,22887202 ,45627790 
466,马里,43,湖南省,18943820 ,42071 ,18985891 
466,马里,44,广东省,707318368 ,58565257 ,765883625 
466,马里,45,广西壮族自治区,27237872 ,4431297 ,31669169 
466,马里,46,海南省,5554138 ,0 ,5554138 
466,马里,50,重庆市,154235595 ,0 ,154235595 
466,马里,51,四川省,34373555 ,3001 ,34376556 
466,马里,52,贵州省,18030409 ,0 ,18030409 
466,马里,53,云南省,2898734 ,0 ,2898734 
466,马里,61,陕西省,12377484 ,1136 ,12378620 
466,马里,62,甘肃省,155513 ,0 ,155513 
466,马里,65,新疆维吾尔自治区,446484 ,0 ,446484 
470,马耳他,11,北京市,633565812 ,26515219 ,660081031 
470,马耳他,12,天津市,162610195 ,73079660 ,235689855 
470,马耳他,13,河北省,48751210 ,96091745 ,144842955 
470,马耳他,14,山西省,88500 ,0 ,88500 
470,马耳他,15,内蒙古自治区,1503664 ,0 ,1503664 
470,马耳他,21,辽宁省,356633162 ,12694587 ,369327749 
470,马耳他,22,吉林省,1768 ,56185487 ,56187255 
470,马耳他,23,黑龙江省,4862501 ,7000 ,4869501 
470,马耳他,31,上海市,1983481959 ,605752977 ,2589234936 
470,马耳他,32,江苏省,1644571723 ,604460945 ,2249032668 
470,马耳他,33,浙江省,2975319965 ,29869417 ,3005189382 
470,马耳他,34,安徽省,36653571 ,10211199 ,46864770 
470,马耳他,35,福建省,180709141 ,7364223 ,188073364 
470,马耳他,36,江西省,68665657 ,18528716 ,87194373 
470,马耳他,37,山东省,512588258 ,28266956 ,540855214 
470,马耳他,41,河南省,31954435 ,242745 ,32197180 
470,马耳他,42,湖北省,90945921 ,10871020 ,101816941 
470,马耳他,43,湖南省,270742994 ,32984457 ,303727451 
470,马耳他,44,广东省,1004792382 ,1134789907 ,2139582289 
470,马耳他,45,广西壮族自治区,13615107 ,1481479 ,15096586 
470,马耳他,46,海南省,23447 ,44608 ,68055 
470,马耳他,50,重庆市,15795971 ,33888657 ,49684628 
470,马耳他,51,四川省,49093657 ,17415453 ,66509110 
470,马耳他,52,贵州省,38911001 ,0 ,38911001 
470,马耳他,53,云南省,38321359 ,0 ,38321359 
470,马耳他,61,陕西省,12449321 ,1478536 ,13927857 
470,马耳他,62,甘肃省,1735190 ,2819 ,1738009 
470,马耳他,63,青海省,638251 ,0 ,638251 
470,马耳他,64,宁夏回族自治区,0 ,51390 ,51390 
470,马耳他,65,新疆维吾尔自治区,803138 ,0 ,803138 
474,马提尼克,11,北京市,279539 ,1368 ,280907 
474,马提尼克,12,天津市,886381 ,0 ,886381 
474,马提尼克,13,河北省,3510095 ,0 ,3510095 
474,马提尼克,14,山西省,10494 ,0 ,10494 
474,马提尼克,21,辽宁省,635341 ,0 ,635341 
474,马提尼克,23,黑龙江省,1323 ,0 ,1323 
474,马提尼克,31,上海市,12972205 ,8232 ,12980437 
474,马提尼克,32,江苏省,28001018 ,933 ,28001951 
474,马提尼克,33,浙江省,55437010 ,3923 ,55440933 
474,马提尼克,34,安徽省,4466642 ,0 ,4466642 
474,马提尼克,35,福建省,7240005 ,0 ,7240005 
474,马提尼克,36,江西省,6084218 ,0 ,6084218 
474,马提尼克,37,山东省,26742205 ,0 ,26742205 
474,马提尼克,41,河南省,4979445 ,0 ,4979445 
474,马提尼克,42,湖北省,564964 ,0 ,564964 
474,马提尼克,43,湖南省,1523791 ,0 ,1523791 
474,马提尼克,44,广东省,71187325 ,684702 ,71872027 
474,马提尼克,45,广西壮族自治区,331547 ,0 ,331547 
474,马提尼克,46,海南省,6065 ,0 ,6065 
474,马提尼克,50,重庆市,2778413 ,0 ,2778413 
474,马提尼克,51,四川省,3828751 ,0 ,3828751 
474,马提尼克,53,云南省,1347739 ,0 ,1347739 
474,马提尼克,61,陕西省,383 ,0 ,383 
478,毛里塔尼亚,11,北京市,84943173 ,239705541 ,324648714 
478,毛里塔尼亚,12,天津市,50517911 ,60164330 ,110682241 
478,毛里塔尼亚,13,河北省,64246110 ,3333708 ,67579818 
478,毛里塔尼亚,14,山西省,1353880 ,0 ,1353880 
478,毛里塔尼亚,15,内蒙古自治区,1800833 ,0 ,1800833 
478,毛里塔尼亚,21,辽宁省,27294370 ,20086812 ,47381182 
478,毛里塔尼亚,22,吉林省,5605302 ,0 ,5605302 
478,毛里塔尼亚,23,黑龙江省,2083768 ,0 ,2083768 
478,毛里塔尼亚,31,上海市,140757874 ,950956169 ,1091714043 
478,毛里塔尼亚,32,江苏省,292279160 ,718405799 ,1010684959 
478,毛里塔尼亚,33,浙江省,2206603507 ,838842755 ,3045446262 
478,毛里塔尼亚,34,安徽省,200549543 ,65 ,200549608 
478,毛里塔尼亚,35,福建省,186872546 ,319350754 ,506223300 
478,毛里塔尼亚,36,江西省,132566465 ,0 ,132566465 
478,毛里塔尼亚,37,山东省,317400991 ,288729916 ,606130907 
478,毛里塔尼亚,41,河南省,22919025 ,59727559 ,82646584 
478,毛里塔尼亚,42,湖北省,84149559 ,0 ,84149559 
478,毛里塔尼亚,43,湖南省,136727053 ,121732654 ,258459707 
478,毛里塔尼亚,44,广东省,372532963 ,863157375 ,1235690338 
478,毛里塔尼亚,45,广西壮族自治区,26247567 ,1251249011 ,1277496578 
478,毛里塔尼亚,46,海南省,2885481 ,506128019 ,509013500 
478,毛里塔尼亚,50,重庆市,36617451 ,1338 ,36618789 
478,毛里塔尼亚,51,四川省,65688094 ,19742039 ,85430133 
478,毛里塔尼亚,52,贵州省,9030160 ,0 ,9030160 
478,毛里塔尼亚,53,云南省,21635458 ,108541390 ,130176848 
478,毛里塔尼亚,61,陕西省,4284169 ,0 ,4284169 
478,毛里塔尼亚,62,甘肃省,67421 ,0 ,67421 
478,毛里塔尼亚,63,青海省,2044299 ,0 ,2044299 
478,毛里塔尼亚,64,宁夏回族自治区,3803839 ,0 ,3803839 
478,毛里塔尼亚,65,新疆维吾尔自治区,9773587 ,0 ,9773587 
480,毛里求斯,11,北京市,32694609 ,36992533 ,69687142 
480,毛里求斯,12,天津市,72772776 ,7873 ,72780649 
480,毛里求斯,13,河北省,123794730 ,15870 ,123810600 
480,毛里求斯,14,山西省,6870323 ,0 ,6870323 
480,毛里求斯,15,内蒙古自治区,6337191 ,0 ,6337191 
480,毛里求斯,21,辽宁省,7850293 ,134718 ,7985011 
480,毛里求斯,22,吉林省,603156 ,0 ,603156 
480,毛里求斯,23,黑龙江省,8818621 ,0 ,8818621 
480,毛里求斯,31,上海市,135709494 ,34647029 ,170356523 
480,毛里求斯,32,江苏省,402086004 ,120002 ,402206006 
480,毛里求斯,33,浙江省,954591018 ,65798668 ,1020389686 
480,毛里求斯,34,安徽省,79459283 ,16247 ,79475530 
480,毛里求斯,35,福建省,279562962 ,6603199 ,286166161 
480,毛里求斯,36,江西省,134411879 ,2268 ,134414147 
480,毛里求斯,37,山东省,556038518 ,292027 ,556330545 
480,毛里求斯,41,河南省,52655493 ,956 ,52656449 
480,毛里求斯,42,湖北省,125423142 ,56953 ,125480095 
480,毛里求斯,43,湖南省,181385449 ,4723 ,181390172 
480,毛里求斯,44,广东省,1088312049 ,13587800 ,1101899849 
480,毛里求斯,45,广西壮族自治区,26882669 ,0 ,26882669 
480,毛里求斯,46,海南省,3759095 ,1983314 ,5742409 
480,毛里求斯,50,重庆市,55650210 ,47384 ,55697594 
480,毛里求斯,51,四川省,93913069 ,345466 ,94258535 
480,毛里求斯,52,贵州省,29971574 ,0 ,29971574 
480,毛里求斯,53,云南省,84058472 ,0 ,84058472 
480,毛里求斯,61,陕西省,16304485 ,31890 ,16336375 
480,毛里求斯,62,甘肃省,9305 ,0 ,9305 
480,毛里求斯,63,青海省,637039 ,0 ,637039 
480,毛里求斯,64,宁夏回族自治区,1513939 ,0 ,1513939 
480,毛里求斯,65,新疆维吾尔自治区,2182505 ,0 ,2182505 
484,墨西哥,11,北京市,8443529278 ,6494809689 ,14938338967 
484,墨西哥,12,天津市,7865659032 ,1386013150 ,9251672182 
484,墨西哥,13,河北省,5213989829 ,244229698 ,5458219527 
484,墨西哥,14,山西省,2726114889 ,1043661426 ,3769776315 
484,墨西哥,15,内蒙古自治区,389735570 ,170754663 ,560490233 
484,墨西哥,21,辽宁省,3945985110 ,3380291296 ,7326276406 
484,墨西哥,22,吉林省,834335510 ,5290309185 ,6124644695 
484,墨西哥,23,黑龙江省,705966856 ,35301921 ,741268777 
484,墨西哥,31,上海市,27833705562 ,16642937101 ,44476642663 
484,墨西哥,32,江苏省,54237395942 ,10141250446 ,64378646388 
484,墨西哥,33,浙江省,66321381530 ,4997575827 ,71318957357 
484,墨西哥,34,安徽省,9434276836 ,1521941714 ,10956218550 
484,墨西哥,35,福建省,15261212285 ,3970768445 ,19231980730 
484,墨西哥,36,江西省,4457329785 ,2171845727 ,6629175512 
484,墨西哥,37,山东省,36188369271 ,2160375878 ,38348745149 
484,墨西哥,41,河南省,7091843438 ,8762109392 ,15853952830 
484,墨西哥,42,湖北省,8674653297 ,620238336 ,9294891633 
484,墨西哥,43,湖南省,6079235629 ,505010331 ,6584245960 
484,墨西哥,44,广东省,92569797710 ,11361945960 ,103931743670 
484,墨西哥,45,广西壮族自治区,4397796265 ,2442928733 ,6840724998 
484,墨西哥,46,海南省,909027313 ,47625816 ,956653129 
484,墨西哥,50,重庆市,9869028758 ,882893093 ,10751921851 
484,墨西哥,51,四川省,4072234791 ,1020666816 ,5092901607 
484,墨西哥,52,贵州省,359064899 ,30852519 ,389917418 
484,墨西哥,53,云南省,1565061681 ,1804130889 ,3369192570 
484,墨西哥,54,西藏自治区,3061538 ,373589 ,3435127 
484,墨西哥,61,陕西省,3934042024 ,190150261 ,4124192285 
484,墨西哥,62,甘肃省,170248533 ,46556082 ,216804615 
484,墨西哥,63,青海省,7896416 ,662009 ,8558425 
484,墨西哥,64,宁夏回族自治区,233459518 ,2159562 ,235619080 
484,墨西哥,65,新疆维吾尔自治区,232899455 ,3337153 ,236236608 
492,摩纳哥,11,北京市,10207 ,1225636 ,1235843 
492,摩纳哥,12,天津市,17471 ,2077110 ,2094581 
492,摩纳哥,13,河北省,39 ,2279 ,2318 
492,摩纳哥,14,山西省,35771 ,0 ,35771 
492,摩纳哥,15,内蒙古自治区,119337 ,0 ,119337 
492,摩纳哥,21,辽宁省,785092 ,17044 ,802136 
492,摩纳哥,22,吉林省,24243 ,80744 ,104987 
492,摩纳哥,23,黑龙江省,39 ,0 ,39 
492,摩纳哥,31,上海市,32372631 ,31525576 ,63898207 
492,摩纳哥,32,江苏省,5736110 ,2356273 ,8092383 
492,摩纳哥,33,浙江省,6502034 ,11052810 ,17554844 
492,摩纳哥,34,安徽省,959722 ,0 ,959722 
492,摩纳哥,35,福建省,813494 ,3226224 ,4039718 
492,摩纳哥,36,江西省,216487 ,0 ,216487 
492,摩纳哥,37,山东省,482434 ,2987 ,485421 
492,摩纳哥,41,河南省,0 ,390324 ,390324 
492,摩纳哥,42,湖北省,1260636 ,1123540 ,2384176 
492,摩纳哥,43,湖南省,587967 ,0 ,587967 
492,摩纳哥,44,广东省,14589971 ,19083498 ,33673469 
492,摩纳哥,45,广西壮族自治区,1004708 ,0 ,1004708 
492,摩纳哥,46,海南省,0 ,7172757 ,7172757 
492,摩纳哥,51,四川省,2841455 ,99750 ,2941205 
492,摩纳哥,53,云南省,692347 ,0 ,692347 
492,摩纳哥,61,陕西省,0 ,139017 ,139017 
492,摩纳哥,63,青海省,117 ,0 ,117 
492,摩纳哥,65,新疆维吾尔自治区,156 ,0 ,156 
496,蒙古,11,北京市,752893014 ,1142298013 ,1895191027 
496,蒙古,12,天津市,639065044 ,821688078 ,1460753122 
496,蒙古,13,河北省,609971912 ,2367475160 ,2977447072 
496,蒙古,14,山西省,69568162 ,444601538 ,514169700 
496,蒙古,15,内蒙古自治区,3877564482 ,27308422682 ,31185987164 
496,蒙古,21,辽宁省,242218298 ,20346136 ,262564434 
496,蒙古,22,吉林省,14651683 ,136088248 ,150739931 
496,蒙古,23,黑龙江省,452217997 ,19702571 ,471920568 
496,蒙古,31,上海市,443710458 ,5975443 ,449685901 
496,蒙古,32,江苏省,1033700104 ,383766626 ,1417466730 
496,蒙古,33,浙江省,833187966 ,95388120 ,928576086 
496,蒙古,34,安徽省,173052951 ,12792964 ,185845915 
496,蒙古,35,福建省,164152214 ,3310846132 ,3474998346 
496,蒙古,36,江西省,532084523 ,2223844 ,534308367 
496,蒙古,37,山东省,1556370084 ,40350206 ,1596720290 
496,蒙古,41,河南省,198390053 ,482817341 ,681207394 
496,蒙古,42,湖北省,269160957 ,385976764 ,655137721 
496,蒙古,43,湖南省,252950583 ,24098706 ,277049289 
496,蒙古,44,广东省,840803499 ,21037430 ,861840929 
496,蒙古,45,广西壮族自治区,54496429 ,0 ,54496429 
496,蒙古,46,海南省,14074069 ,57176214 ,71250283 
496,蒙古,50,重庆市,109704513 ,1159700018 ,1269404531 
496,蒙古,51,四川省,91509945 ,43297255 ,134807200 
496,蒙古,52,贵州省,7220907 ,0 ,7220907 
496,蒙古,53,云南省,9265638 ,2412000 ,11677638 
496,蒙古,61,陕西省,210843930 ,1425183 ,212269113 
496,蒙古,62,甘肃省,65827509 ,2315892928 ,2381720437 
496,蒙古,64,宁夏回族自治区,1993788 ,24969674 ,26963462 
496,蒙古,65,新疆维吾尔自治区,289131169 ,1789928724 ,2079059893 
498,摩尔多瓦,11,北京市,16186796 ,41575800 ,57762596 
498,摩尔多瓦,12,天津市,9783866 ,2851202 ,12635068 
498,摩尔多瓦,13,河北省,31894519 ,895960 ,32790479 
498,摩尔多瓦,14,山西省,490885 ,0 ,490885 
498,摩尔多瓦,15,内蒙古自治区,59985 ,0 ,59985 
498,摩尔多瓦,21,辽宁省,7787743 ,58273453 ,66061196 
498,摩尔多瓦,22,吉林省,675072 ,64369990 ,65045062 
498,摩尔多瓦,23,黑龙江省,3791070 ,1514462 ,5305532 
498,摩尔多瓦,31,上海市,38653072 ,147103904 ,185756976 
498,摩尔多瓦,32,江苏省,84307975 ,2650746 ,86958721 
498,摩尔多瓦,33,浙江省,267057746 ,23555908 ,290613654 
498,摩尔多瓦,34,安徽省,31978622 ,1785736 ,33764358 
