hs2_code,hs2_name,hs4_code,hs4_name,hs8_count,i,e,ie
84 ,第84章  核反应堆、锅炉、机器、机械器具及零件,8450,家用型或洗衣房用洗衣机，包括洗涤干燥两用机,11,511054496,24512852272,25023906768
84 ,第84章  核反应堆、锅炉、机器、机械器具及零件,8451,纱线、织物及纺织制品的洗涤、清洁、绞拧、干燥、熨烫、挤压（包括熔压）、漂白、染色、上浆、整理、涂布或浸渍机器（品目8450的机器除外）；列诺伦（亚麻油地毡）及类似铺地制品的布基或其他底布地浆料涂布机器；纺织物的卷绕、退绕、折叠、剪切或剪齿边机器,8,2679839802,8091185671,10771025473
84 ,第84章  核反应堆、锅炉、机器、机械器具及零件,8452,缝纫机，但品目8440的锁线订书机除外；缝纫机专用的特制家具、底座及罩盖；缝纫机针,14,912726063,12762570373,13675296436
84 ,第84章  核反应堆、锅炉、机器、机械器具及零件,8453,生皮、皮革的处理、鞣制或加工机器；鞋靴、毛皮及其他皮革制品的制作或修理机器，但缝纫机除外,4,160100198,2863450008,3023550206
84 ,第84章  核反应堆、锅炉、机器、机械器具及零件,8454,金属冶炼及铸造用的转炉、浇包、锭模及铸造机,13,1137070118,3773720878,4910790996
84 ,第84章  核反应堆、锅炉、机器、机械器具及零件,8455,金属轧机及其轧辊,12,1096679399,6973814637,8070494036
84 ,第84章  核反应堆、锅炉、机器、机械器具及零件,8456,用激光、其他光、光子束、超声波、放电、电化学法、电子束、离子束或等离子弧处理各种材料的加工机床；水射流切割机,9,5242097954,9491685342,14733783296
84 ,第84章  核反应堆、锅炉、机器、机械器具及零件,8457,加工金属的加工中心、单工位组合机床及多工位组合机床,7,12530295151,2185393053,14715688204
84 ,第84章  核反应堆、锅炉、机器、机械器具及零件,8458,切削金属的车床（包括车削中心）,5,2477189776,3359774907,5836964683
84 ,第84章  核反应堆、锅炉、机器、机械器具及零件,8459,切削金属的钻床、镗床、铣床、攻丝机床（包括直线移动式动力头机床），但品目8458的车床（包括车削中心）除外,14,934555363,2159032185,3093587548
84 ,第84章  核反应堆、锅炉、机器、机械器具及零件,8460,用磨石、磨料或抛光材料对金属或金属陶瓷进行去毛刺、刃磨、磨削、珩磨、研磨、抛光或其他精加工的机床，但品目8461的切齿机、齿轮磨床或齿轮精加工机床除外,24,4157461923,1824573091,5982035014
84 ,第84章  核反应堆、锅炉、机器、机械器具及零件,8461,切削金属或金属陶瓷的刨床、牛头刨床、插床、拉床、切齿机、齿轮磨床或齿轮精加工机床、锯末、切断机及未列名的切削机床,10,2577600681,1993281162,4570881843
84 ,第84章  核反应堆、锅炉、机器、机械器具及零件,8462,加工金属的锻造、锻锤或模锻（但轧机除外）机床（包括压力机）；加工金属的弯曲、折叠、矫直、矫平、剪切、冲孔、开槽或步冲机床（包括压力机、纵剪线及定尺剪切线，但拉拔机除外）；其他加工金属或硬质合金的压力机,32,4164726754,6872472274,11037199028
84 ,第84章  核反应堆、锅炉、机器、机械器具及零件,8463,金属或金属陶瓷的其他非切削加工机床,7,878008758,2150661740,3028670498
84 ,第84章  核反应堆、锅炉、机器、机械器具及零件,8464,石料、陶瓷、混凝土、石棉水泥或类似矿物材料的加工机床、玻璃冷加工机床,9,1929808106,3350635203,5280443309
84 ,第84章  核反应堆、锅炉、机器、机械器具及零件,8465,木材、软木、骨、硬质橡胶、硬质塑料或类似硬质材料的加工机床（包括用打钉或打U形钉、胶粘或其他方法组合前述材料的机器）,10,1009255945,12965043450,13974299395
84 ,第84章  核反应堆、锅炉、机器、机械器具及零件,8466,专用于或主要用于品目84.56至84.65所列机器的零件、附件，包括工件或工具的夹具、自启板牙切头、分度头及其他专用于机器的附件；各种手提工具的工具夹具,8,8440044481,9383236472,17823280953
84 ,第84章  核反应堆、锅炉、机器、机械器具及零件,8467,手提式风动或液压工具及本身有电动或非电动动力装置的手提式工具,15,3184724958,71462524451,74647249409
84 ,第84章  核反应堆、锅炉、机器、机械器具及零件,8468,焊接机器及装置，不论是否兼有切割功能，但品目8515的货品除外；气体加温表面回火机器及装置,4,320056262,1678596600,1998652862
84 ,第84章  核反应堆、锅炉、机器、机械器具及零件,8470,计算机器及具有计算功能的袖珍式数据记录、重现及显示机器；装有计算装置的会计计算机、邮资盖戳机、售票机及类似机器；现金出纳机,7,336363987,14248587342,14584951329
84 ,第84章  核反应堆、锅炉、机器、机械器具及零件,8471,自动数据处理设备及其部件；其他品目未列名的磁性或光学阅读机、将数据以代码形式转录到数据记录媒体的机器及处理这些数据的机器,28,1.78221E+11,9.37751E+11,1.11597E+12
84 ,第84章  核反应堆、锅炉、机器、机械器具及零件,8472,其他办公室用机器（例如，胶版复印机、油印机、地址机写机、自动付钞机、硬币分类、计数及包装机、削铅笔机、打洞机或订书机）,12,68527707,6488603660,6557131367
84 ,第84章  核反应堆、锅炉、机器、机械器具及零件,8473,专用于或主要用于品目84.70至84.72所列机器的零件、附件（罩套、提箱及类似品除外）,8,1.16929E+11,1.73494E+11,2.90423E+11
84 ,第84章  核反应堆、锅炉、机器、机械器具及零件,8474,泥土、石料、矿石或其他固体（包括粉状、浆状）矿物质的分类、筛选、分离、洗涤、破碎、磨粉、混合或搅拌机器；固体矿物燃料、陶瓷胚泥、未硬化水泥、石膏材料或其他粉状，浆状矿产品的粘聚或成型机器；铸造用砂模的成型机器,11,2290777551,23707067242,25997844793
84 ,第84章  核反应堆、锅炉、机器、机械器具及零件,8475,白炽灯泡、灯管、放电灯管、电子管、闪光灯泡及类似品的封装机器；玻璃或玻璃制品的制造或热加工机器,7,1386651674,1865908522,3252560196
84 ,第84章  核反应堆、锅炉、机器、机械器具及零件,8476,自动售货机（例如，出售邮票、香烟、食品或饮料的机器），包括钱币兑换机,5,61843813,1727394645,1789238458
84 ,第84章  核反应堆、锅炉、机器、机械器具及零件,8477,本章其他品目未列名的橡胶或塑料及其产品的加工机器,14,15735755534,31570355386,47306110920
84 ,第84章  核反应堆、锅炉、机器、机械器具及零件,8478,本章其他品目未列名的烟草加工及制作机器,2,456895745,99079633,555975378
84 ,第84章  核反应堆、锅炉、机器、机械器具及零件,8479,本章其他品目未列名的具有独立功能的机器及机械器具,29,65773587702,60406584541,1.2618E+11
84 ,第84章  核反应堆、锅炉、机器、机械器具及零件,8480,金属铸造用型箱；型模底板；阳模；金属用型模（锭模除外）、硬质合金、玻璃、矿物材料、橡胶或塑料用型模,12,3660854046,29522842113,33183696159
84 ,第84章  核反应堆、锅炉、机器、机械器具及零件,8481,用于管道、锅炉、罐、桶或类似品的龙头、旋塞、阀门及类似装置，包括减压阀及恒温控制阀,13,48149108579,1.11118E+11,1.59267E+11
84 ,第84章  核反应堆、锅炉、机器、机械器具及零件,8482,滚动轴承,12,22935027999,34930129786,57865157785
84 ,第84章  核反应堆、锅炉、机器、机械器具及零件,8483,传动轴（包括凸轮轴及曲柄轴）及曲柄；轴承座及滑动轴承；齿轮及齿轮传动装置；滚珠或滚子螺杆传动装置；齿轮箱及其他变速装置，包括扭矩变换器；飞轮及滑轮，包括滑轮组；离合器及连轴器（包括万向节）,11,29232748569,53307603758,82540352327
84 ,第84章  核反应堆、锅炉、机器、机械器具及零件,8484,密封垫或类似接合衬垫，用金属片与其他材料制成或用双层或多层金属片制成；成套或各种不用材料的密封垫或类似接合衬垫，装于袋、套或类似包装内；机械密封件,3,3413938025,3096233626,6510171651
84 ,第84章  核反应堆、锅炉、机器、机械器具及零件,8485,增材制造设备,14,335311045,2824150681,3159461726
84 ,第84章  核反应堆、锅炉、机器、机械器具及零件,8486,专用于或主要用于制造半导体单晶柱或晶圆、半导体器件、集成电路或平板显示器的机器及装置；本章注释11（3）规定的机器及装置；零件及附件,34,1.83359E+11,20199111395,2.03558E+11
84 ,第84章  核反应堆、锅炉、机器、机械器具及零件,8487,本章其他品目未列名的机器零件，不具有电气接插件、绝缘体、线圈、触点或其他电气器材特征的,2,3175396063,9490348562,12665744625
85 ,第85章  电机、电气设备及其零件；录音机及放声机、电视图像、声音的录制和重放设备及其零件、附件,8501,电动机及发电机（不包括发电机组）,29,21929876336,80386359149,1.02316E+11
85 ,第85章  电机、电气设备及其零件；录音机及放声机、电视图像、声音的录制和重放设备及其零件、附件,8502,发电机组及旋转式变流机,8,3752392359,30622067664,34374460023
85 ,第85章  电机、电气设备及其零件；录音机及放声机、电视图像、声音的录制和重放设备及其零件、附件,8503,专用于或主要用于品目8501或8502所列机器的零件,4,5270340804,38648930516,43919271320
85 ,第85章  电机、电气设备及其零件；录音机及放声机、电视图像、声音的录制和重放设备及其零件、附件,8504,变压器、静止式变流器（例如整流器）及电感器,30,60430524548,2.25567E+11,2.85997E+11
85 ,第85章  电机、电气设备及其零件；录音机及放声机、电视图像、声音的录制和重放设备及其零件、附件,8505,电磁铁；永磁铁及磁化后准备制永磁铁的物品；电磁铁或永磁铁卡盘、夹具及类似的工具夹具；电磁联轴节、离合器及制动器；电磁起重吸盘,6,4523034712,30086958180,34609992892
85 ,第85章  电机、电气设备及其零件；录音机及放声机、电视图像、声音的录制和重放设备及其零件、附件,8506,原电池及原电池组,11,1881995259,13023741885,14905737144
85 ,第85章  电机、电气设备及其零件；录音机及放声机、电视图像、声音的录制和重放设备及其零件、附件,8507,蓄电池，包括隔板，不论是否矩形（包括正方形）,9,19790403591,2.61119E+11,2.8091E+11
85 ,第85章  电机、电气设备及其零件；录音机及放声机、电视图像、声音的录制和重放设备及其零件、附件,8508,真空吸尘器,5,1848628918,32440372632,34289001550
85 ,第85章  电机、电气设备及其零件；录音机及放声机、电视图像、声音的录制和重放设备及其零件、附件,8509,家用电动器具，品目8508的真空吸尘器除外,6,1249276971,54421404370,55670681341
85 ,第85章  电机、电气设备及其零件；录音机及放声机、电视图像、声音的录制和重放设备及其零件、附件,8510,电动剃须刀、电动毛发推剪及电动脱毛器,4,1003816090,9373366212,10377182302
85 ,第85章  电机、电气设备及其零件；录音机及放声机、电视图像、声音的录制和重放设备及其零件、附件,8511,点燃式或压燃式内燃发动机用的电点火及电启动装置（例如，点火磁电机、永磁直流发电机、点火线圈、火花塞、电热塞及启动电机）；附属于上述内燃发动机的发电机（例如，直流发电机、交流发电机）及断流器,13,5221188709,14952927372,20174116081
85 ,第85章  电机、电气设备及其零件；录音机及放声机、电视图像、声音的录制和重放设备及其零件、附件,8512,自行车或机动车辆用的电气照明或信号装置（品目8539的物品除外）、电动风挡刮水器、除霜器及去雾器,9,13056224428,29001145670,42057370098
85 ,第85章  电机、电气设备及其零件；录音机及放声机、电视图像、声音的录制和重放设备及其零件、附件,8513,"自供能源(例如,使用干电池、蓄电池、永磁发电机)的手提式电灯，但品目85.12的照明装置除外",4,47011178,14806482666,14853493844
85 ,第85章  电机、电气设备及其零件；录音机及放声机、电视图像、声音的录制和重放设备及其零件、附件,8514,工业或实验室用电炉及电烘箱（包括通过感应或介质损耗工作的）；工业或实验室用其他通过感应或介质损耗对材料进行热处理的设备,10,5182947945,5840338190,11023286135
85 ,第85章  电机、电气设备及其零件；录音机及放声机、电视图像、声音的录制和重放设备及其零件、附件,8515,电气（包括电热气体）、激光、其他光、光子束、超声波、电子束、磁脉冲或等离子弧焊接机器及装置，不论是否兼有切割功能；用于热喷金属或金属陶瓷的电气机器及装置,13,4177127139,12370816341,16547943480
85 ,第85章  电机、电气设备及其零件；录音机及放声机、电视图像、声音的录制和重放设备及其零件、附件,8516,电热的快速热水器、储存式热水器、浸入式液体加热器；电气空间加热器及土壤加热器；电热的理发器具（例如，电吹风机、电卷发机、电热发钳）及干手器；电熨斗；其他家用电热器具；加热电阻器，但品目8545的货品除外,32,8467820359,1.46974E+11,1.55442E+11
85 ,第85章  电机、电气设备及其零件；录音机及放声机、电视图像、声音的录制和重放设备及其零件、附件,8517,电话机，包括用于蜂窝网络或其他无线网络的智能手机及其他电话机；其他发送或接收声音、图像或其他数据用的设备，包括有线或无线网络（例如，局域网或广域网）的通信设备，品目8443、8525、8527或8528的发送或接收设备除外,35,1.1474E+11,1.1278E+12,1.24254E+12
85 ,第85章  电机、电气设备及其零件；录音机及放声机、电视图像、声音的录制和重放设备及其零件、附件,8518,传声器（麦克风）及其座架；扬声器，不论是否装成音箱；耳机、耳塞，不论是否装有传声器，用传声器及一个或多个扬声器组成的组合机；音频扩大器；电器扩音机组,8,17381282266,1.01963E+11,1.19344E+11
85 ,第85章  电机、电气设备及其零件；录音机及放声机、电视图像、声音的录制和重放设备及其零件、附件,8519,声音录制或重放设备,11,221404012,7925007473,8146411485
85 ,第85章  电机、电气设备及其零件；录音机及放声机、电视图像、声音的录制和重放设备及其零件、附件,8521,视频信号录制或重放设备，不论是否装有高频调节器,7,187295200,11478866959,11666162159
85 ,第85章  电机、电气设备及其零件；录音机及放声机、电视图像、声音的录制和重放设备及其零件、附件,8522,专用于或主要用于品目8519或8521所列设备的零件、附件,10,537908580,2778031816,3315940396
85 ,第85章  电机、电气设备及其零件；录音机及放声机、电视图像、声音的录制和重放设备及其零件、附件,8523,录制声音或其他信息用的圆盘、磁带、固态非易失性数据存储器件、“智能卡”及其他媒体，不论是否已录制，包括供复制圆盘用的母片及母带，但不包括第37章的产品,26,25315812916,24074399742,49390212658
85 ,第85章  电机、电气设备及其零件；录音机及放声机、电视图像、声音的录制和重放设备及其零件、附件,8524,平板显示模组，不论是否装有触摸屏,22,1.88686E+11,1.89088E+11,3.77773E+11
85 ,第85章  电机、电气设备及其零件；录音机及放声机、电视图像、声音的录制和重放设备及其零件、附件,8525,无线电广播、电视发送设备，不论是否装有接收装置或声音的录制、重放装置；电视摄像机、数字照相机及视频摄录一体机,23,11796083843,51706249661,63502333504
85 ,第85章  电机、电气设备及其零件；录音机及放声机、电视图像、声音的录制和重放设备及其零件、附件,8526,雷达设备、无线电导航设备及无线电遥控设备,5,7154751183,13910928334,21065679517
85 ,第85章  电机、电气设备及其零件；录音机及放声机、电视图像、声音的录制和重放设备及其零件、附件,8527,无线电广播接收设备，不论是否与声音的录制、重放装置或时钟组合在同一机壳内,8,430288486,18472826929,18903115415
85 ,第85章  电机、电气设备及其零件；录音机及放声机、电视图像、声音的录制和重放设备及其零件、附件,8528,监视器及投影机，未装电视接收装置；电视接收装置，不论是否装有无线电收音装置或声音、图像的录制或重放装置,32,2821504218,1.89971E+11,1.92792E+11
85 ,第85章  电机、电气设备及其零件；录音机及放声机、电视图像、声音的录制和重放设备及其零件、附件,8529,专用于或主要用于品目8524至8528所列装置或设备的零件,13,82925569347,78307095933,1.61233E+11
85 ,第85章  电机、电气设备及其零件；录音机及放声机、电视图像、声音的录制和重放设备及其零件、附件,8530,铁道、电车道、道路或内河航道、停车场、港口或机场用的电气信号、安全或交通管理设备（品目8608的货品除外）,3,147399342,1871913628,2019312970
85 ,第85章  电机、电气设备及其零件；录音机及放声机、电视图像、声音的录制和重放设备及其零件、附件,8531,电气音响或视觉信号装置（例如，电铃、电笛、显示板、防盗或防火报警器），但品目8512或8530的货品除外,6,2907170750,27283664695,30190835445
85 ,第85章  电机、电气设备及其零件；录音机及放声机、电视图像、声音的录制和重放设备及其零件、附件,8532,固定、可变或可调（微调）电容器,14,52938924952,37498046156,90436971108
85 ,第85章  电机、电气设备及其零件；录音机及放声机、电视图像、声音的录制和重放设备及其零件、附件,8533,电阻器（包括变阻器及电位器），但加热电阻器除外,8,21243914808,27633446783,48877361591
85 ,第85章  电机、电气设备及其零件；录音机及放声机、电视图像、声音的录制和重放设备及其零件、附件,8534,印刷电路,2,54197169412,99711637560,1.53909E+11
85 ,第85章  电机、电气设备及其零件；录音机及放声机、电视图像、声音的录制和重放设备及其零件、附件,8535,电路开关、保护或连接用的电气装置（例如，开关、熔断器、避雷器、电压限幅器、电涌抑制器、插头及其他连接器、接线盒），用于电压＞1000V的线路,10,1261399675,5220272142,6481671817
85 ,第85章  电机、电气设备及其零件；录音机及放声机、电视图像、声音的录制和重放设备及其零件、附件,8536,电路开关、保护或连接用的电气装置（例如，开关、继电器、熔断器、电涌抑制器、插头、插座、灯座及其他连接器、接线盒），用于电压≤1000V的线路；光导纤维、光导纤维束或光缆用连接器,13,76281824760,1.15539E+11,1.91821E+11
85 ,第85章  电机、电气设备及其零件；录音机及放声机、电视图像、声音的录制和重放设备及其零件、附件,8537,用于电气控制或电力分配的盘、板、台、柜及其他基座，装有两个或多个品目8535或8536所列的装置，包括装有第90章所列仪器或装置，以及数控装置，但品目8517的交换机除外,5,31631108469,60181706024,91812814493
85 ,第85章  电机、电气设备及其零件；录音机及放声机、电视图像、声音的录制和重放设备及其零件、附件,8538,专用于或主要用于品目8535、8536或8537所列装置的零件,3,21496941316,27752961221,49249902537
85 ,第85章  电机、电气设备及其零件；录音机及放声机、电视图像、声音的录制和重放设备及其零件、附件,8539,白炽灯泡、放电灯管，包括封闭式聚光灯及紫外线灯管或红外线灯泡；弧光灯；发光二极管（LED）光源,29,2721689498,45196064948,47917754446
85 ,第85章  电机、电气设备及其零件；录音机及放声机、电视图像、声音的录制和重放设备及其零件、附件,8540,热电子管、冷阴极管或光阴极管（例如，真空管或充气管、汞弧整流管、阴极射线管、电视摄像管）,18,788309751,534543945,1322853696
85 ,第85章  电机、电气设备及其零件；录音机及放声机、电视图像、声音的录制和重放设备及其零件、附件,8541,半导体器件（例如，二极管、晶体管，半导体基换能器）；光敏半导体器件，包括不论是否装在组件内或组装成块的光电池；发光二极管（LED），不论是否与其他发光二极管（LED）组装；已装配的压电晶体,19,1.60042E+11,3.34125E+11,4.94167E+11
85 ,第85章  电机、电气设备及其零件；录音机及放声机、电视图像、声音的录制和重放设备及其零件、附件,8542,集成电路,10,2.07697E+12,7.62768E+11,2.83974E+12
85 ,第85章  电机、电气设备及其零件；录音机及放声机、电视图像、声音的录制和重放设备及其零件、附件,8543,本章其他品目未列名的具有独立功能的电气设备及装置,15,32347688225,1.03883E+11,1.3623E+11
85 ,第85章  电机、电气设备及其零件；录音机及放声机、电视图像、声音的录制和重放设备及其零件、附件,8544,绝缘(包括漆包或阳极化处理)电线、电缆(包括同轴电缆)及其他绝缘电导体，不论是否有接头;由多根具有独立保护套的光纤组成的光缆，不论是否与电导体装配或装有接头,19,30757435722,1.55208E+11,1.85965E+11
85 ,第85章  电机、电气设备及其零件；录音机及放声机、电视图像、声音的录制和重放设备及其零件、附件,8545,碳电极、碳刷、灯碳棒、电池碳棒及电气设备用的其他石墨或碳精制品，不论是否带金属,4,834992164,18656902478,19491894642
85 ,第85章  电机、电气设备及其零件；录音机及放声机、电视图像、声音的录制和重放设备及其零件、附件,8546,各种材料制的绝缘子,4,839515410,2993658464,3833173874
85 ,第85章  电机、电气设备及其零件；录音机及放声机、电视图像、声音的录制和重放设备及其零件、附件,8547,电气机器、器具或设备用的绝缘配件，除了为装配需要而在模制时装入的小金属零件（例如螺纹孔）以外，全部用绝缘材料制成，但品目8546的绝缘子除外；内衬绝缘材料的贱金属制线路导管及其接头,4,3662707129,4185732623,7848439752
85 ,第85章  电机、电气设备及其零件；录音机及放声机、电视图像、声音的录制和重放设备及其零件、附件,8548,机器或设备的本章其他品目未列名的电气零件,1,9465300269,8104317224,17569617493
85 ,第85章  电机、电气设备及其零件；录音机及放声机、电视图像、声音的录制和重放设备及其零件、附件,8549,电子电气废弃物及碎料,11,0,16550471,16550471
86 ,第86章  铁道及电车道机车、车辆及其零件；铁道及电车道轨道固定装置及其零件；附件；各种机械（包括电动机械）交通信号设备,8601,铁道电力机车，由外部电力或蓄电池驱动,5,2341032,954178573,956519605
86 ,第86章  铁道及电车道机车、车辆及其零件；铁道及电车道轨道固定装置及其零件；附件；各种机械（包括电动机械）交通信号设备,8602,其他铁道机车；机车煤水车,3,160427248,1066151403,1226578651
86 ,第86章  铁道及电车道机车、车辆及其零件；铁道及电车道轨道固定装置及其零件；附件；各种机械（包括电动机械）交通信号设备,8603,铁道及电车道机动客车、货车、敞车，但品目8604的货品除外,2,0,4674607461,4674607461
86 ,第86章  铁道及电车道机车、车辆及其零件；铁道及电车道轨道固定装置及其零件；附件；各种机械（包括电动机械）交通信号设备,8604,铁道及电车维修或服务车，不论是否机动（例如，工场车、起重机车、道砟捣固车、轨道校正车、检验车及查道车）,5,62194564,832863566,895058130
86 ,第86章  铁道及电车道机车、车辆及其零件；铁道及电车道轨道固定装置及其零件；附件；各种机械（包括电动机械）交通信号设备,8605,铁道及电车道非机动客车；行李车、邮政车和其他铁道及电车道非机动特殊用途车辆（品目8604的货品除外）,2,0,128432194,128432194
86 ,第86章  铁道及电车道机车、车辆及其零件；铁道及电车道轨道固定装置及其零件；附件；各种机械（包括电动机械）交通信号设备,8606,铁道及电车道非机动有篷及无篷货车,5,959451,1911302725,1912262176
86 ,第86章  铁道及电车道机车、车辆及其零件；铁道及电车道轨道固定装置及其零件；附件；各种机械（包括电动机械）交通信号设备,8607,铁道及电车道机车或车辆的零件,9,1927591369,6453646869,8381238238
86 ,第86章  铁道及电车道机车、车辆及其零件；铁道及电车道轨道固定装置及其零件；附件；各种机械（包括电动机械）交通信号设备,8608,铁道及电车道轨道固定装置及附件；供铁路、电车道、道路、内河航道、停车场、港口或机场用的机械（包括电动机械）信号、安全或交通管理设备；上述货品的零件,2,105824897,673961970,779786867
86 ,第86章  铁道及电车道机车、车辆及其零件；铁道及电车道轨道固定装置及其零件；附件；各种机械（包括电动机械）交通信号设备,8609,集装箱（包括运输液体的集装箱），经特殊设计、装备是用于各种运输方式,8,399732248,82795284813,83195017061
87 ,第87章  车辆及其零件、附件，但铁道及电车道车辆除外,8701,牵引车、拖拉机（品目8709的牵引车除外）,17,710137464,16451775810,17161913274
87 ,第87章  车辆及其零件、附件，但铁道及电车道车辆除外,8702,客运机动车辆，≥10座（包括驾驶座）,17,182618976,11340764913,11523383889
87 ,第87章  车辆及其零件、附件，但铁道及电车道车辆除外,8703,主要用于载人的机动车辆（品目8702的货品除外），包括旅行小客车及赛车,169,2.65355E+11,1.89461E+11,4.54816E+11
87 ,第87章  车辆及其零件、附件，但铁道及电车道车辆除外,8704,货运机动车辆,18,3318233940,46402334667,49720568607
87 ,第87章  车辆及其零件、附件，但铁道及电车道车辆除外,8705,特殊用途的机动车辆（例如，抢修车、起重车、救火车、混凝土搅拌车、道路清洁车、喷洒车、流动工场车及流动放射线检查车），但主要用于载人或运货的车辆除外,21,476477822,9552736674,10029214496
87 ,第87章  车辆及其零件、附件，但铁道及电车道车辆除外,8706,装有发动机的机动车辆底盘，品目8701至8705所列车辆用,6,133047060,1921310029,2054357089
87 ,第87章  车辆及其零件、附件，但铁道及电车道车辆除外,8707,机动车辆的车身（包括驾驶室），品目8701至8705所列车辆用,3,127293713,3842306168,3969599881
87 ,第87章  车辆及其零件、附件，但铁道及电车道车辆除外,8708,机动车的零件、附件，品目8701至8705所列车辆用,89,1.27221E+11,2.4441E+11,3.71631E+11
87 ,第87章  车辆及其零件、附件，但铁道及电车道车辆除外,8709,短距离运输货物的机动车辆，为装有提升或搬运设备，用于工厂、仓库、码头或机场；火车站台上用的牵引车；上述车辆的零件,5,59141956,766041586,825183542
87 ,第87章  车辆及其零件、附件，但铁道及电车道车辆除外,8710,坦克及其他机动装甲战斗车辆，不论是否装有武器；上述车辆的零件,2,0,0,0
87 ,第87章  车辆及其零件、附件，但铁道及电车道车辆除外,8711,摩托车（包括机器脚踏两用车）及装有辅助动力装置的脚踏车，不论有无边车；边车,12,5345274003,61505209984,66850483987
87 ,第87章  车辆及其零件、附件，但铁道及电车道车辆除外,8712,自行车等非机动脚踏车（包括运货三轮车）,7,366550254,19706355724,20072905978
87 ,第87章  车辆及其零件、附件，但铁道及电车道车辆除外,8713,残疾人用车，不论是否机动或其他机械驱动,2,11866596,5231664853,5243531449
87 ,第87章  车辆及其零件、附件，但铁道及电车道车辆除外,8714,零件、附件，品目8711至8713所列车辆用,13,4506131482,57775360280,62281491762
87 ,第87章  车辆及其零件、附件，但铁道及电车道车辆除外,8715,婴孩车及其零件,1,39572286,8541885987,8581458273
87 ,第87章  车辆及其零件、附件，但铁道及电车道车辆除外,8716,挂车及半挂车或其他非机械驱动车辆及其零件,9,448576806,30091370752,30539947558
88 ,第88章  航空器、航天器及其零件,8801,气球及飞艇；滑翔机、悬挂滑翔机及其他无动力航空器,2,768410,5786488,6554898
88 ,第88章  航空器、航天器及其零件,8802,其他航空器(例如，直升机、飞机)，品目88.06的无人驾驶航空器除外；航天器(包括卫星)及运载工具，亚轨道运载工具,8,30392036473,7577652611,37969689084
88 ,第88章  航空器、航天器及其零件,8804,降落伞（包括可操纵降落伞及滑翔降落伞）、旋翼降落伞及其零件、附件,1,11952351,32117634,44069985
88 ,第88章  航空器、航天器及其零件,8805,航空器的发射装置、甲板停机装置或类似装置和地面飞行训练器及其零件,3,568764562,32713559,601478121
88 ,第88章  航空器、航天器及其零件,8806,无人驾驶航空器,20,410139959,8587921780,8998061739
88 ,第88章  航空器、航天器及其零件,8807,品目88.01、88.02或88.06所列货品的零件,4,11645240259,8901259455,20546499714
89 ,第89章  船舶及浮动结构体,8901,巡航船、游览船、渡船、货船、驳船及其类似的客运或货运船舶,24,2684543823,92686764237,95371308060
89 ,第89章  船舶及浮动结构体,8902,捕鱼船；加工船及其他加工保藏鱼类产品的船舶,2,0,186343379,186343379
89 ,第89章  船舶及浮动结构体,8903,娱乐或运动用快艇及其他船舶；划艇及轻舟,11,519862636,3292924182,3812786818
89 ,第89章  船舶及浮动结构体,8904,拖轮及顶推船,1,441844366,1846371910,2288216276
89 ,第89章  船舶及浮动结构体,8905,灯船、消防船、挖泥船、起重船及其他不以航行为主要功能的船舶；浮船坞；浮动或潜水时钻探或生产平台,4,2954584500,27306127496,30260711996
89 ,第89章  船舶及浮动结构体,8906,其他船舶，包括军舰及救生船，但划艇除外,4,69855051,953813213,1023668264
89 ,第89章  船舶及浮动结构体,8907,其他浮动结构体（例如，筏、柜、潜水箱、浮码头、浮筒及航标）,2,70382593,1179376383,1249758976
89 ,第89章  船舶及浮动结构体,8908,供拆卸的船舶及其他浮动结构体,1,0,0,0
90 ,第90章  光学、照相、电影、计量、检验、医疗或外科用仪器及设备、精密仪器及设备；上述物品的零件、附件,9001,光导纤维及光导纤维束；光缆，但品目8544的货品除外；偏振材料制的片及板；未装配的各种材料制透镜（包括隐形眼镜片）、棱镜、反射镜及其他光学元件，但未经光学加工的玻璃制上述元件除外,11,40590963129,28749513368,69340476497
90 ,第90章  光学、照相、电影、计量、检验、医疗或外科用仪器及设备、精密仪器及设备；上述物品的零件、附件,9002,已装配的各种材料制透镜、棱镜、反射镜及其他光学元件，作为仪器或装置的零件、附件，但未经光学加工的玻璃制上述元件除外,11,20954149076,19624625384,40578774460
90 ,第90章  光学、照相、电影、计量、检验、医疗或外科用仪器及设备、精密仪器及设备；上述物品的零件、附件,9003,眼镜架及其零件,5,1196030566,10279204781,11475235347
90 ,第90章  光学、照相、电影、计量、检验、医疗或外科用仪器及设备、精密仪器及设备；上述物品的零件、附件,9004,矫正视力、保护眼睛或其他用途的眼镜、挡风镜及类似品,3,1929399649,19013237489,20942637138
90 ,第90章  光学、照相、电影、计量、检验、医疗或外科用仪器及设备、精密仪器及设备；上述物品的零件、附件,9005,双筒望远镜、单筒望远镜、其他光学望远镜及其座架；其他天文仪器及其座架，但不包括射电天文仪器,5,92594148,3163474206,3256068354
90 ,第90章  光学、照相、电影、计量、检验、医疗或外科用仪器及设备、精密仪器及设备；上述物品的零件、附件,9006,照相机（电影摄影机除外）；照相闪光灯装置及闪光灯泡，但品目8539的放电灯泡除外,20,2981967337,3426375173,6408342510
90 ,第90章  光学、照相、电影、计量、检验、医疗或外科用仪器及设备、精密仪器及设备；上述物品的零件、附件,9007,电影摄影机、放映机，不论是否带有声音的录制或重放装置,6,261158557,762992786,1024151343
