hs_code,province_code,province,flag,rmb
2903,11,北京市,e,1.03668617
2903,11,北京市,i,0.73325128
2903,12,天津市,e,3.32451188
2903,12,天津市,i,1.26528132
2903,13,河北省,e,0.41050373
2903,13,河北省,i,0.59076116
2903,14,山西省,e,0.03870244
2903,15,内蒙古自治区,e,2.6063114
2903,21,辽宁省,e,3.83809306
2903,21,辽宁省,i,1.48942824
2903,22,吉林省,e,0.00699582
2903,22,吉林省,i,0.00878795
2903,23,黑龙江省,e,0.05953376
2903,31,上海市,e,15.01053217
2903,31,上海市,i,5.64442832
2903,32,江苏省,e,39.95284036
2903,32,江苏省,i,11.71651218
2903,33,浙江省,e,50.05722668
2903,33,浙江省,i,29.31407277
2903,34,安徽省,e,0.3903037
2903,34,安徽省,i,0.07901577
2903,35,福建省,e,0.69577769
2903,35,福建省,i,0.03972664
2903,36,江西省,e,1.33608562
2903,36,江西省,i,0.0765302
2903,37,山东省,e,37.22788124
2903,37,山东省,i,4.01789877
2903,41,河南省,e,0.7226559
2903,41,河南省,i,0.59200528
2903,42,湖北省,e,0.28140738
2903,42,湖北省,i,0.93071029
2903,43,湖南省,e,0.65034341
2903,43,湖南省,i,0.00157701
2903,44,广东省,e,1.29939891
2903,44,广东省,i,9.49867931
2903,45,广西壮族自治区,e,0.00171399
2903,45,广西壮族自治区,i,0.00002751
2903,46,海南省,e,0.04062058
2903,46,海南省,i,0.30959799
2903,50,重庆市,e,0.06027266
2903,50,重庆市,i,0.00110892
2903,51,四川省,e,0.41655345
2903,51,四川省,i,0.10265193
2903,52,贵州省,e,0.00255487
2903,53,云南省,e,0.00000026
2903,61,陕西省,e,1.26231188
2903,61,陕西省,i,5.70024156
2903,65,新疆维吾尔自治区,e,0.00038102
2904,11,北京市,e,0.23967451
2904,11,北京市,i,0.00375966
2904,12,天津市,e,0.15821207
2904,12,天津市,i,0.17124318
2904,13,河北省,e,0.39858215
2904,13,河北省,i,0.00250968
2904,14,山西省,e,0.02246589
2904,14,山西省,i,0.01499304
2904,15,内蒙古自治区,e,1.69866064
2904,21,辽宁省,e,0.14238209
2904,21,辽宁省,i,0.08032653
2904,22,吉林省,e,0.00050566
2904,22,吉林省,i,0.00180301
2904,23,黑龙江省,e,0.01132011
2904,31,上海市,e,1.27878703
2904,31,上海市,i,1.39659484
2904,32,江苏省,e,4.20667049
2904,32,江苏省,i,0.41047657
2904,33,浙江省,e,2.42333567
2904,33,浙江省,i,0.34843866
2904,34,安徽省,e,3.16067664
2904,34,安徽省,i,0.10455513
2904,35,福建省,e,0.01197631
2904,35,福建省,i,0.00047734
2904,36,江西省,e,2.37266232
2904,37,山东省,e,1.45581656
2904,37,山东省,i,0.02754764
2904,41,河南省,e,0.04414381
2904,41,河南省,i,0.04568141
2904,42,湖北省,e,0.99271092
2904,42,湖北省,i,0.11419504
2904,43,湖南省,e,0.01418911
2904,43,湖南省,i,0.000307
2904,44,广东省,e,0.4703123
2904,44,广东省,i,0.54952435
2904,46,海南省,e,0.0044087
2904,50,重庆市,e,0.08169864
2904,50,重庆市,i,0.0055978
2904,51,四川省,e,0.20525887
2904,51,四川省,i,0.03527632
2904,53,云南省,e,0.00035841
2904,61,陕西省,e,0.00632831
2904,61,陕西省,i,0.00058369
2904,62,甘肃省,i,0.01196213
2904,64,宁夏回族自治区,e,0.00001084
2905,11,北京市,e,0.25773097
2905,11,北京市,i,30.26163578
2905,12,天津市,e,0.2820755
2905,12,天津市,i,7.15401751
2905,13,河北省,e,1.03188002
2905,13,河北省,i,2.43734748
2905,14,山西省,e,0.04805744
2905,14,山西省,i,0.00005937
2905,15,内蒙古自治区,e,1.97154035
2905,15,内蒙古自治区,i,0.15619701
2905,21,辽宁省,e,1.12604825
2905,21,辽宁省,i,17.6128465
2905,22,吉林省,e,0.07686751
2905,22,吉林省,i,0.001179
2905,23,黑龙江省,e,0.11982492
2905,23,黑龙江省,i,0.00001134
2905,31,上海市,e,8.68423819
2905,31,上海市,i,65.84192164
2905,32,江苏省,e,22.13337169
2905,32,江苏省,i,179.756037
2905,33,浙江省,e,15.2455708
2905,33,浙江省,i,127.5407661
2905,34,安徽省,e,2.24941789
2905,34,安徽省,i,1.76443597
2905,35,福建省,e,0.52081093
2905,35,福建省,i,20.35709142
2905,36,江西省,e,1.02878801
2905,36,江西省,i,0.00365418
2905,37,山东省,e,47.71042895
2905,37,山东省,i,13.22328928
2905,41,河南省,e,4.94813074
2905,41,河南省,i,0.97975796
2905,42,湖北省,e,2.93149153
2905,42,湖北省,i,0.69829077
2905,43,湖南省,e,0.62006385
2905,43,湖南省,i,0.14185354
2905,44,广东省,e,7.19788453
2905,44,广东省,i,41.37841095
2905,45,广西壮族自治区,e,0.47891023
2905,45,广西壮族自治区,i,3.72788775
2905,46,海南省,e,0.74788304
2905,46,海南省,i,72.78975714
2905,50,重庆市,e,0.27917163
2905,50,重庆市,i,0.88328325
2905,51,四川省,e,0.50827638
2905,51,四川省,i,0.96013603
2905,53,云南省,e,0.10155952
2905,53,云南省,i,0.15015596
2905,54,西藏自治区,e,0.000056
2905,61,陕西省,e,0.22389943
2905,61,陕西省,i,0.26375628
2905,62,甘肃省,e,0.00006409
2905,64,宁夏回族自治区,e,0.14661399
2905,64,宁夏回族自治区,i,0.18754123
2905,65,新疆维吾尔自治区,e,5.93197916
2905,65,新疆维吾尔自治区,i,0.57926479
2906,11,北京市,e,0.55404435
2906,11,北京市,i,0.17400704
2906,12,天津市,e,0.26051847
2906,12,天津市,i,0.35650704
2906,13,河北省,e,2.63707317
2906,13,河北省,i,0.13907233
2906,14,山西省,e,0.0033505
2906,15,内蒙古自治区,e,0.00405474
2906,21,辽宁省,e,0.18524396
2906,21,辽宁省,i,0.08162509
2906,22,吉林省,e,0.21550737
2906,22,吉林省,i,0.00739762
2906,23,黑龙江省,e,0.00002884
2906,31,上海市,e,3.81745325
2906,31,上海市,i,2.6743856
2906,32,江苏省,e,10.41917537
2906,32,江苏省,i,2.53489085
2906,33,浙江省,e,5.76109117
2906,33,浙江省,i,0.8794769
2906,34,安徽省,e,4.08688518
2906,34,安徽省,i,7.18099794
2906,35,福建省,e,1.16305264
2906,35,福建省,i,0.05806567
2906,36,江西省,e,0.64407661
2906,36,江西省,i,0.01916886
2906,37,山东省,e,2.33879315
2906,37,山东省,i,0.01034311
2906,41,河南省,e,1.06434751
2906,41,河南省,i,0.01418384
2906,42,湖北省,e,2.91001542
2906,42,湖北省,i,0.12831502
2906,43,湖南省,e,1.0358467
2906,43,湖南省,i,0.00000032
2906,44,广东省,e,0.69196055
2906,44,广东省,i,0.71740613
2906,45,广西壮族自治区,e,0.16388282
2906,45,广西壮族自治区,i,0.01196783
2906,46,海南省,e,0.00976338
2906,46,海南省,i,0.00811245
2906,50,重庆市,e,0.08670804
2906,50,重庆市,i,0.02033881
2906,51,四川省,e,0.21676533
2906,51,四川省,i,0.00026631
2906,52,贵州省,e,0.05924793
2906,52,贵州省,i,0.00001155
2906,53,云南省,e,0.67005364
2906,53,云南省,i,0.00014062
2906,61,陕西省,e,0.27553379
2906,61,陕西省,i,0.05394061
2906,64,宁夏回族自治区,e,0.00070172
2907,11,北京市,e,1.51096998
2907,11,北京市,i,2.61071809
2907,12,天津市,e,0.58744362
2907,12,天津市,i,1.50948202
2907,13,河北省,e,1.23871765
2907,13,河北省,i,0.50076863
2907,14,山西省,e,0.27439842
2907,14,山西省,i,0.00008585
2907,15,内蒙古自治区,e,0.00497017
2907,15,内蒙古自治区,i,0.03083015
2907,21,辽宁省,e,0.42783945
2907,21,辽宁省,i,0.27257679
2907,22,吉林省,i,0.44567062
2907,23,黑龙江省,e,0.03930255
2907,23,黑龙江省,i,0.02609939
2907,31,上海市,e,2.87421771
2907,31,上海市,i,27.70662461
2907,32,江苏省,e,7.45359699
2907,32,江苏省,i,16.10887895
2907,33,浙江省,e,5.91699939
2907,33,浙江省,i,16.55397589
2907,34,安徽省,e,0.74187641
2907,34,安徽省,i,1.65148981
2907,35,福建省,e,0.06889265
2907,35,福建省,i,0.57712913
2907,36,江西省,e,0.49563605
2907,36,江西省,i,0.28112403
2907,37,山东省,e,2.15727175
2907,37,山东省,i,7.25751905
2907,41,河南省,e,0.2359228
2907,41,河南省,i,0.00226509
2907,42,湖北省,e,0.27880805
2907,42,湖北省,i,0.51775161
2907,43,湖南省,e,1.20949311
2907,43,湖南省,i,0.02321912
2907,44,广东省,e,0.37531845
2907,44,广东省,i,4.75570694
2907,45,广西壮族自治区,e,0.0371297
2907,45,广西壮族自治区,i,0.08676032
2907,46,海南省,e,0.00343335
2907,50,重庆市,e,0.15074067
2907,50,重庆市,i,0.08817054
2907,51,四川省,e,0.03574712
2907,51,四川省,i,0.13025048
2907,52,贵州省,e,0.06695073
2907,53,云南省,e,0.22367403
2907,53,云南省,i,0.05533246
2907,61,陕西省,e,0.26779684
2907,61,陕西省,i,0.10967881
2907,64,宁夏回族自治区,e,0.49623641
2907,64,宁夏回族自治区,i,0.03158129
2907,65,新疆维吾尔自治区,e,0.00107903
2908,11,北京市,e,0.05548286
2908,11,北京市,i,0.01834394
2908,12,天津市,e,0.04276863
2908,12,天津市,i,0.14033556
2908,13,河北省,e,0.03655351
2908,13,河北省,i,0.17778853
2908,21,辽宁省,e,0.11243805
2908,21,辽宁省,i,0.4226256
2908,22,吉林省,e,0.00001161
2908,31,上海市,e,0.76849134
2908,31,上海市,i,2.04224129
2908,32,江苏省,e,1.00383458
2908,32,江苏省,i,9.7945852
2908,33,浙江省,e,1.72550512
2908,33,浙江省,i,0.35076413
2908,34,安徽省,e,0.02416798
2908,35,福建省,e,0.42067214
2908,35,福建省,i,0.3145894
2908,36,江西省,e,0.00900685
2908,36,江西省,i,0.07341281
2908,37,山东省,e,0.34102018
2908,37,山东省,i,4.06469781
2908,41,河南省,e,0.14074108
2908,41,河南省,i,0.00073923
2908,42,湖北省,e,0.00972099
2908,42,湖北省,i,0.05655234
2908,43,湖南省,e,0.19660534
2908,43,湖南省,i,0.00182671
2908,44,广东省,e,0.04340008
2908,44,广东省,i,8.27429991
2908,46,海南省,e,0.00076473
2908,46,海南省,i,0.02019014
2908,50,重庆市,e,0.01692444
2908,51,四川省,e,0.00000068
2908,51,四川省,i,0.00160639
2908,61,陕西省,e,0.01545491
2908,61,陕西省,i,0.29522771
2909,11,北京市,e,2.11420687
2909,11,北京市,i,1.01737067
2909,12,天津市,e,1.07684669
2909,12,天津市,i,0.64418434
2909,13,河北省,e,0.34254828
2909,13,河北省,i,0.61085989
2909,14,山西省,e,0.03235801
2909,14,山西省,i,0.04929919
2909,15,内蒙古自治区,e,0.47188922
2909,21,辽宁省,e,4.09971026
2909,21,辽宁省,i,0.07926462
2909,22,吉林省,e,0.27252634
2909,22,吉林省,i,0.04792541
2909,23,黑龙江省,e,1.58725349
2909,31,上海市,e,6.24211508
2909,31,上海市,i,18.88533985
2909,32,江苏省,e,26.05869209
2909,32,江苏省,i,19.92834955
2909,33,浙江省,e,22.03944056
2909,33,浙江省,i,8.11915641
2909,34,安徽省,e,1.95312761
2909,34,安徽省,i,0.08555685
2909,35,福建省,e,4.09005685
2909,35,福建省,i,0.65718673
2909,36,江西省,e,0.55027073
2909,36,江西省,i,0.08050132
2909,37,山东省,e,72.7710369
2909,37,山东省,i,0.26072175
2909,41,河南省,e,0.90324064
2909,42,湖北省,e,0.5885163
2909,42,湖北省,i,0.15706483
2909,43,湖南省,e,1.22839554
2909,43,湖南省,i,0.01336667
2909,44,广东省,e,11.58671328
2909,44,广东省,i,8.69039878
2909,45,广西壮族自治区,e,0.03310664
2909,45,广西壮族自治区,i,0.30490467
2909,46,海南省,e,0.08288318
2909,46,海南省,i,0.0179888
2909,50,重庆市,e,0.20366266
2909,50,重庆市,i,0.05627146
2909,51,四川省,e,0.15100661
2909,51,四川省,i,0.26222684
2909,52,贵州省,e,0.01793566
2909,53,云南省,e,0.01019973
2909,53,云南省,i,0.00024712
2909,54,西藏自治区,e,0.001794
2909,61,陕西省,e,0.46777544
2909,61,陕西省,i,0.00155314
2909,62,甘肃省,e,0.17786485
2909,62,甘肃省,i,0.05041041
2909,64,宁夏回族自治区,e,0.06240324
2909,65,新疆维吾尔自治区,e,0.00756507
2910,11,北京市,e,0.02791353
2910,11,北京市,i,0.02220248
2910,12,天津市,e,0.0000037
2910,12,天津市,i,0.01586039
2910,13,河北省,e,0.13844615
2910,13,河北省,i,0.71204783
2910,21,辽宁省,e,1.55076818
2910,21,辽宁省,i,0.00412473
2910,22,吉林省,e,0.07623362
2910,31,上海市,e,1.91393527
2910,31,上海市,i,2.29824665
2910,32,江苏省,e,9.8694596
2910,32,江苏省,i,18.30277056
2910,33,浙江省,e,1.71795762
2910,33,浙江省,i,2.76633117
2910,34,安徽省,e,2.77854555
2910,34,安徽省,i,0.00001726
2910,35,福建省,e,0.06543313
2910,35,福建省,i,0.00027161
2910,36,江西省,i,0.43702689
2910,37,山东省,e,2.12851455
2910,37,山东省,i,3.20778645
2910,41,河南省,e,0.55715684
2910,42,湖北省,e,1.02729168
2910,42,湖北省,i,0.49937671
2910,43,湖南省,e,0.00669945
2910,44,广东省,e,0.03977746
2910,44,广东省,i,0.34923309
2910,45,广西壮族自治区,e,0.00000067
2910,46,海南省,e,0.00088218
2910,50,重庆市,e,0.03842623
2910,50,重庆市,i,0.00023955
2910,51,四川省,e,0.00041689
2910,51,四川省,i,0.00048613
2910,61,陕西省,e,0.00210748
2910,65,新疆维吾尔自治区,e,0.00153206
2911,11,北京市,e,0.00558263
2911,11,北京市,i,0.0000707
2911,12,天津市,e,0.00044298
2911,12,天津市,i,0.00403323
2911,13,河北省,e,0.03366378
2911,21,辽宁省,e,0.00052196
2911,21,辽宁省,i,0.00485278
2911,31,上海市,e,0.12987392
2911,31,上海市,i,0.13010868
2911,32,江苏省,e,0.20411794
2911,32,江苏省,i,0.13397286
2911,33,浙江省,e,0.164268
2911,33,浙江省,i,0.00073252
2911,34,安徽省,e,0.00005371
2911,35,福建省,e,0.03648732
2911,36,江西省,e,0.01159188
2911,37,山东省,e,0.01819917
2911,37,山东省,i,0.00872971
2911,41,河南省,e,0.0045304
2911,42,湖北省,e,0.07221847
2911,42,湖北省,i,0.00006435
2911,43,湖南省,e,0.00178533
2911,44,广东省,e,0.02649182
2911,44,广东省,i,0.00986926
2911,46,海南省,e,0.00067795
2911,50,重庆市,e,0.00446501
2911,50,重庆市,i,0.00786627
2911,51,四川省,e,0.00013949
2911,61,陕西省,e,0.00044489
2912,11,北京市,e,0.14841285
2912,11,北京市,i,0.12275036
2912,12,天津市,e,0.08732372
2912,12,天津市,i,0.04468545
2912,13,河北省,e,0.06874643
2912,13,河北省,i,0.04983095
2912,14,山西省,e,0.00810998
2912,21,辽宁省,e,0.73654924
2912,21,辽宁省,i,0.08552245
2912,22,吉林省,e,0.02336561
2912,22,吉林省,i,0.27447694
2912,23,黑龙江省,e,0.00719664
2912,31,上海市,e,5.80735154
2912,31,上海市,i,1.94816965
2912,32,江苏省,e,8.20609502
2912,32,江苏省,i,4.1076194
2912,33,浙江省,e,11.36763405
2912,33,浙江省,i,0.21311986
2912,34,安徽省,e,0.37130384
2912,34,安徽省,i,0.00535813
2912,35,福建省,e,2.83190536
2912,35,福建省,i,0.05533827
2912,36,江西省,e,3.32249001
2912,36,江西省,i,0.01127101
2912,37,山东省,e,1.99035877
2912,37,山东省,i,0.19765798
2912,41,河南省,e,0.03230743
2912,41,河南省,i,0.05289547
2912,42,湖北省,e,2.06626743
2912,42,湖北省,i,0.26890481
2912,43,湖南省,e,0.41216788
2912,43,湖南省,i,0.00000032
2912,44,广东省,e,0.33495248
2912,44,广东省,i,1.19507988
2912,45,广西壮族自治区,e,0.07625295
2912,45,广西壮族自治区,i,0.01050174
2912,46,海南省,e,0.1931521
2912,50,重庆市,e,1.7201043
2912,50,重庆市,i,0.26703372
2912,51,四川省,e,0.2075103
2912,51,四川省,i,0.07915741
2912,53,云南省,e,0.02821073
2912,53,云南省,i,0.20273014
2912,61,陕西省,e,0.02441147
2912,61,陕西省,i,0.07388059
2912,64,宁夏回族自治区,e,0.04369719
2912,65,新疆维吾尔自治区,e,0.046575
2913,11,北京市,e,0.00939252
2913,11,北京市,i,0.00738623
2913,12,天津市,e,0.00041321
2913,12,天津市,i,0.00037609
2913,13,河北省,e,0.0023686
2913,13,河北省,i,0.0254788
2913,14,山西省,i,0.01916396
2913,21,辽宁省,e,1.00743721
2913,21,辽宁省,i,0.00892722
2913,22,吉林省,e,0.00000201
2913,31,上海市,e,0.34868646
2913,31,上海市,i,0.16081911
2913,32,江苏省,e,0.76808184
2913,32,江苏省,i,0.03088126
2913,33,浙江省,e,0.3840412
2913,33,浙江省,i,0.06263776
2913,34,安徽省,e,0.01530689
2913,34,安徽省,i,0.00031034
2913,36,江西省,e,0.00204305
2913,37,山东省,e,0.00717011
2913,37,山东省,i,0.04811303
2913,41,河南省,e,0.00543129
2913,42,湖北省,e,0.00723709
2913,42,湖北省,i,0.00013806
2913,43,湖南省,e,0.0067673
2913,43,湖南省,i,0.00004264
2913,44,广东省,e,0.05654464
2913,44,广东省,i,0.00008553
2913,50,重庆市,e,0.00143775
2913,51,四川省,e,0.00009187
2913,53,云南省,e,0.00000202
2914,11,北京市,e,1.52784006
2914,11,北京市,i,1.33036102
2914,12,天津市,e,2.39898688
2914,12,天津市,i,0.0737824
2914,13,河北省,e,0.63473211
2914,13,河北省,i,0.0562248
2914,14,山西省,e,0.00338075
2914,15,内蒙古自治区,e,7.82820379
2914,21,辽宁省,e,2.20456341
2914,21,辽宁省,i,0.55569135
2914,22,吉林省,e,0.00067215
2914,22,吉林省,i,0.02952154
2914,23,黑龙江省,e,3.33269248
2914,31,上海市,e,9.23361108
2914,31,上海市,i,5.95712217
2914,32,江苏省,e,18.69655581
2914,32,江苏省,i,13.22176874
2914,33,浙江省,e,15.2988457
2914,33,浙江省,i,4.50857322
2914,34,安徽省,e,1.44199302
2914,34,安徽省,i,0.04337976
2914,35,福建省,e,4.83881715
2914,35,福建省,i,0.40556373
2914,36,江西省,e,1.38181871
2914,36,江西省,i,0.03372536
2914,37,山东省,e,19.75300457
2914,37,山东省,i,2.74287514
2914,41,河南省,e,0.99044708
2914,42,湖北省,e,3.98752225
2914,42,湖北省,i,0.24256473
2914,43,湖南省,e,2.5971035
2914,43,湖南省,i,0.00311174
2914,44,广东省,e,3.91161705
2914,44,广东省,i,6.0880556
2914,45,广西壮族自治区,e,0.1737401
2914,45,广西壮族自治区,i,0.0360922
2914,46,海南省,e,0.00995846
2914,46,海南省,i,0.03860517
2914,50,重庆市,e,2.03580412
2914,50,重庆市,i,1.16317884
2914,51,四川省,e,0.50655788
2914,51,四川省,i,0.00284044
2914,53,云南省,e,0.0995212
2914,53,云南省,i,0.032283
2914,61,陕西省,e,0.64531979
2914,61,陕西省,i,0.02949955
2914,62,甘肃省,e,0.00001003
2914,63,青海省,e,0.00053972
2914,64,宁夏回族自治区,e,0.05362424
2914,65,新疆维吾尔自治区,e,0.00008694
2915,11,北京市,e,2.87421254
2915,11,北京市,i,4.11094349
2915,12,天津市,e,0.64462026
2915,12,天津市,i,1.52640958
2915,13,河北省,e,5.36140806
2915,13,河北省,i,0.62641959
2915,14,山西省,e,0.27602924
2915,14,山西省,i,0.00000177
2915,15,内蒙古自治区,e,0.17337431
2915,21,辽宁省,e,1.37878913
2915,21,辽宁省,i,0.62055735
2915,22,吉林省,e,0.10396454
2915,22,吉林省,i,0.08851637
2915,23,黑龙江省,e,0.68437938
2915,23,黑龙江省,i,0.00109373
2915,31,上海市,e,17.79071014
2915,31,上海市,i,12.67177933
2915,32,江苏省,e,77.61177667
2915,32,江苏省,i,34.2950526
2915,33,浙江省,e,11.20096339
2915,33,浙江省,i,3.07998361
2915,34,安徽省,e,5.75447171
2915,34,安徽省,i,0.4506196
2915,35,福建省,e,2.06906229
2915,35,福建省,i,3.51003942
2915,36,江西省,e,1.05795382
2915,36,江西省,i,0.25828096
2915,37,山东省,e,20.14407917
2915,37,山东省,i,1.0565714
2915,41,河南省,e,2.77921283
2915,41,河南省,i,0.00551258
2915,42,湖北省,e,1.03108375
2915,42,湖北省,i,0.07036521
2915,43,湖南省,e,4.23881451
2915,43,湖南省,i,0.09099917
2915,44,广东省,e,8.84285007
2915,44,广东省,i,7.98736838
2915,45,广西壮族自治区,e,8.90719668
2915,45,广西壮族自治区,i,0.01667433
2915,46,海南省,e,0.01543895
2915,46,海南省,i,0.0020543
2915,50,重庆市,e,1.41472379
2915,50,重庆市,i,0.14629624
2915,51,四川省,e,0.14355665
2915,51,四川省,i,0.017285
2915,52,贵州省,e,0.00255398
2915,53,云南省,e,0.04929677
2915,53,云南省,i,0.00031407
2915,61,陕西省,e,0.11437486
2915,61,陕西省,i,0.33808541
2915,64,宁夏回族自治区,e,0.00191808
2915,64,宁夏回族自治区,i,0.00581173
2915,65,新疆维吾尔自治区,e,0.07786501
2915,65,新疆维吾尔自治区,i,0.3134203
2916,11,北京市,e,1.0697236
2916,11,北京市,i,0.62582971
2916,12,天津市,e,1.94208066
2916,12,天津市,i,0.21565368
2916,13,河北省,e,0.71993674
2916,13,河北省,i,1.06777199
2916,14,山西省,e,0.04506404
2916,15,内蒙古自治区,e,0.0658701
2916,15,内蒙古自治区,i,0.00959258
2916,21,辽宁省,e,2.30203304
2916,21,辽宁省,i,0.0210868
2916,22,吉林省,e,0.38098624
2916,22,吉林省,i,0.01502662
2916,23,黑龙江省,e,0.02142886
2916,31,上海市,e,18.00917319
2916,31,上海市,i,9.88067119
2916,32,江苏省,e,61.44184851
2916,32,江苏省,i,6.57833682
2916,33,浙江省,e,35.47453783
2916,33,浙江省,i,2.08512061
2916,34,安徽省,e,3.32257365
2916,34,安徽省,i,0.02358638
2916,35,福建省,e,0.69442551
2916,35,福建省,i,1.39444028
2916,36,江西省,e,0.38863529
2916,36,江西省,i,0.04914128
2916,37,山东省,e,20.61295016
2916,37,山东省,i,0.58579984
2916,41,河南省,e,1.82049885
2916,41,河南省,i,0.00723313
2916,42,湖北省,e,8.24087361
2916,42,湖北省,i,0.31984613
2916,43,湖南省,e,0.30081759
2916,43,湖南省,i,0.0047232
2916,44,广东省,e,5.04045332
2916,44,广东省,i,4.72990502
2916,45,广西壮族自治区,e,1.31276166
2916,45,广西壮族自治区,i,0.00056865
2916,46,海南省,e,0.07574333
2916,46,海南省,i,0.00534218
2916,50,重庆市,e,0.2105273
2916,50,重庆市,i,0.02996073
2916,51,四川省,e,4.14863194
2916,51,四川省,i,0.15221388
2916,52,贵州省,e,0.00262268
2916,53,云南省,e,0.20801698
2916,53,云南省,i,0.01348674
2916,61,陕西省,e,1.44512367
2916,61,陕西省,i,0.01135013
2916,62,甘肃省,e,0.10301835
2916,64,宁夏回族自治区,i,0.02052695
2916,65,新疆维吾尔自治区,e,0.02824367
2917,11,北京市,e,2.8510177
2917,11,北京市,i,0.19608916
2917,12,天津市,e,0.53220069
2917,12,天津市,i,0.17158706
2917,13,河北省,e,16.94335625
2917,13,河北省,i,0.01166497
2917,14,山西省,e,1.13509013
2917,14,山西省,i,0.00000153
2917,15,内蒙古自治区,e,0.07640256
2917,15,内蒙古自治区,i,0.00020267
2917,21,辽宁省,e,70.42189718
2917,21,辽宁省,i,0.95853689
2917,22,吉林省,e,0.0196035
2917,22,吉林省,i,0.00627306
2917,23,黑龙江省,e,0.61192
2917,23,黑龙江省,i,0.00520608
2917,31,上海市,e,15.6802899
2917,31,上海市,i,9.05667338
2917,32,江苏省,e,44.1450989
2917,32,江苏省,i,9.80924278
2917,33,浙江省,e,12.21132516
2917,33,浙江省,i,2.78695799
2917,34,安徽省,e,1.84479856
2917,34,安徽省,i,1.09241007
2917,35,福建省,e,18.89632803
2917,35,福建省,i,1.87996915
2917,36,江西省,e,2.51070616
2917,36,江西省,i,0.0107884
2917,37,山东省,e,44.14695824
2917,37,山东省,i,1.32629113
2917,41,河南省,e,12.41704539
2917,41,河南省,i,0.07701217
2917,42,湖北省,e,0.10552751
2917,42,湖北省,i,0.01372431
2917,43,湖南省,e,0.09765997
2917,43,湖南省,i,0.0023203
2917,44,广东省,e,24.8233523
2917,44,广东省,i,4.67004361
2917,45,广西壮族自治区,e,0.1132222
2917,46,海南省,e,2.41067698
2917,50,重庆市,e,12.91005193
2917,50,重庆市,i,0.87431586
2917,51,四川省,e,0.1693842
2917,51,四川省,i,0.04316193
2917,53,云南省,e,2.30037446
2917,54,西藏自治区,e,0.0000495
2917,61,陕西省,e,0.17321022
2917,61,陕西省,i,0.00502086
2917,64,宁夏回族自治区,e,0.04622712
2917,65,新疆维吾尔自治区,e,0.79995962
2918,11,北京市,e,1.51045266
2918,11,北京市,i,0.68475149
2918,12,天津市,e,2.94193525
2918,12,天津市,i,0.98532927
2918,13,河北省,e,3.23186045
2918,13,河北省,i,0.0624895
2918,14,山西省,e,0.07923361
2918,14,山西省,i,0.02376661
2918,15,内蒙古自治区,e,0.04430464
2918,21,辽宁省,e,2.32115621
2918,21,辽宁省,i,0.10781531
2918,22,吉林省,e,5.02231593
2918,22,吉林省,i,0.00012391
2918,23,黑龙江省,e,0.10290098
2918,31,上海市,e,19.69786609
2918,31,上海市,i,4.71475625
2918,32,江苏省,e,57.45007087
2918,32,江苏省,i,2.34156232
2918,33,浙江省,e,16.29290522
2918,33,浙江省,i,1.28800888
2918,34,安徽省,e,9.07450546
2918,34,安徽省,i,0.17660873
2918,35,福建省,e,0.43640501
2918,35,福建省,i,0.02624917
2918,36,江西省,e,8.69490726
2918,36,江西省,i,0.00001482
2918,37,山东省,e,124.2755505
2918,37,山东省,i,1.12625401
2918,41,河南省,e,4.18823801
2918,41,河南省,i,0.18254204
2918,42,湖北省,e,2.95746896
2918,42,湖北省,i,0.03157777
2918,43,湖南省,e,1.88950361
2918,43,湖南省,i,0.00916019
2918,44,广东省,e,3.8862712
2918,44,广东省,i,2.81685196
2918,45,广西壮族自治区,e,0.34691699
2918,45,广西壮族自治区,i,0.00007697
2918,46,海南省,e,0.28229157
2918,46,海南省,i,0.00000069
2918,50,重庆市,e,0.27136546
2918,50,重庆市,i,0.11350582
2918,51,四川省,e,1.95902758
2918,51,四川省,i,0.02803551
2918,52,贵州省,e,0.2148617
2918,53,云南省,e,0.04663526
2918,53,云南省,i,0.0088352
2918,61,陕西省,e,1.56328663
2918,61,陕西省,i,0.91257206
2918,62,甘肃省,e,0.54560602
2918,63,青海省,e,0.00016451
2918,64,宁夏回族自治区,e,2.106874
2918,64,宁夏回族自治区,i,0.00449554
2918,65,新疆维吾尔自治区,e,0.01794124
2918,65,新疆维吾尔自治区,i,0.00128076
2919,11,北京市,e,0.08289636
2919,11,北京市,i,0.0114814
2919,12,天津市,e,0.41339281
2919,12,天津市,i,0.10411527
2919,13,河北省,e,0.86881945
2919,13,河北省,i,0.02595654
2919,15,内蒙古自治区,e,0.29670349
2919,21,辽宁省,e,0.05109716
2919,21,辽宁省,i,0.00136748
2919,22,吉林省,e,0.1438994
2919,22,吉林省,i,0.03484722
2919,23,黑龙江省,i,0.00012361
2919,31,上海市,e,2.75949853
2919,31,上海市,i,0.7452648
2919,32,江苏省,e,7.17491296
2919,32,江苏省,i,0.36245285
2919,33,浙江省,e,12.29461903
2919,33,浙江省,i,0.08108554
2919,34,安徽省,e,4.28778264
2919,34,安徽省,i,0.00918569
2919,35,福建省,e,0.3183994
2919,35,福建省,i,0.00093813
2919,36,江西省,e,0.44371896
2919,36,江西省,i,0.07905167
2919,37,山东省,e,5.40870256
2919,37,山东省,i,0.02297909
2919,41,河南省,e,0.52813144
2919,42,湖北省,e,1.19095934
2919,42,湖北省,i,0.02436197
2919,43,湖南省,e,0.02503851
2919,43,湖南省,i,0.05259399
