I_E_FLAG,END_DATE,DECL_PORT,I_E_PORT,DELAY
I,2018-10-29 09:54:31,3710,3710,21160
E,2018-10-29 09:54:32,3714,3714,21160
E,2018-10-29 09:54:33,3712,3712,21160
E,2018-10-29 09:54:33,3714,3714,21160
E,2018-10-29 09:54:35,3711,3711,21161
E,2018-10-29 09:54:36,3708,3708,21162
E,2018-10-29 09:54:37,3708,3708,21162
E,2018-10-29 09:54:41,3708,3708,21164
E,2018-10-29 09:54:43,3708,3708,21165
E,2018-10-29 09:54:47,3709,3709,21167
E,2018-10-29 09:54:48,3711,3711,21168
E,2018-10-29 09:54:49,3708,3708,21168
E,2018-10-29 09:54:54,3708,3708,21170
I,2018-10-29 09:55:01,3709,3709,21174
I,2018-10-29 09:55:02,3711,3711,21174
I,2018-10-29 09:55:03,3708,3708,21175
I,2018-10-29 09:55:08,3709,3708,21177
I,2018-10-29 09:55:08,3711,3711,21177
I,2018-10-29 09:55:08,3715,3715,21177
I,2018-10-29 09:55:12,3723,3723,21179
I,2018-10-29 09:55:13,3708,3708,21179
I,2018-10-29 09:55:14,3715,3715,21180
E,2018-10-29 09:55:15,3714,3714,21180
E,2018-10-29 09:55:25,3713,5301,21185
E,2018-10-29 09:55:27,3708,3708,21186
E,2018-10-29 09:55:31,3714,3714,21188
E,2018-10-29 09:55:32,3708,3708,21188
E,2018-10-29 09:55:32,3708,3708,21188
E,2018-10-29 09:55:33,3711,3711,21189
E,2018-10-29 09:55:38,3708,3708,21191
E,2018-10-29 09:55:42,3714,3714,21193
E,2018-10-29 09:55:45,3711,3711,21194
E,2018-10-29 09:55:52,3708,3708,21198
E,2018-10-29 09:55:52,3714,3714,21198
I,2018-10-29 09:55:58,3715,3715,21201
I,2018-10-29 09:56:08,3708,3708,21205
I,2018-10-29 09:56:12,3709,3709,21207
I,2018-10-29 09:56:14,3711,3711,21208
I,2018-10-29 09:56:24,3708,3708,21213
I,2018-10-29 09:56:25,3709,3709,21213
I,2018-10-29 09:56:29,3710,3710,21215
I,2018-10-29 09:56:29,3716,3716,21215
I,2018-10-29 09:56:34,3708,3708,21218
E,2018-10-29 09:56:37,3714,3714,21219
E,2018-10-29 09:56:43,3714,3714,21222
E,2018-10-29 09:56:44,3714,3714,21222
E,2018-10-29 09:56:46,3708,3708,21223
E,2018-10-29 09:56:50,3708,3708,21225
E,2018-10-29 09:56:51,3711,3711,21226
E,2018-10-29 09:56:58,3714,3714,21229
E,2018-10-29 09:56:59,3708,3708,21229
I,2018-10-29 09:57:07,3713,3715,21233
I,2018-10-29 09:57:08,3706,3708,21234
I,2018-10-29 09:57:12,3708,3708,21236
I,2018-10-29 09:57:14,3713,5301,21236
E,2018-10-29 09:57:14,3717,3717,21236
E,2018-10-29 09:57:20,3712,3712,21239
E,2018-10-29 09:57:24,3714,3714,21241
E,2018-10-29 09:57:26,3711,3711,21242
E,2018-10-29 09:57:31,3726,3711,21244
E,2018-10-29 09:57:31,3711,3711,21244
E,2018-10-29 09:57:44,3715,5141,21251
E,2018-10-29 09:57:45,3714,3714,21251
E,2018-10-29 09:57:51,3714,3714,21254
E,2018-10-29 09:57:51,3708,3708,21254
E,2018-10-29 09:57:55,3708,3708,21256
I,2018-10-29 09:57:55,3711,3711,21256
I,2018-10-29 09:57:57,3715,3715,21257
I,2018-10-29 09:58:00,3713,5301,21258
I,2018-10-29 09:58:04,3715,3715,21260
I,2018-10-29 09:58:07,3720,5219,21261
I,2018-10-29 09:58:11,3718,3718,21263
I,2018-10-29 09:58:11,3711,3711,21263
I,2018-10-29 09:58:16,3710,3710,21266
I,2018-10-29 09:58:18,3709,3709,21267
I,2018-10-29 09:58:19,3712,3712,21267
I,2018-10-29 09:58:25,3710,3710,21270
E,2018-10-29 09:58:26,3714,3714,21270
E,2018-10-29 09:58:26,3712,3712,21270
E,2018-10-29 09:58:38,3708,3708,21276
E,2018-10-29 09:58:39,3711,3711,21277
E,2018-10-29 09:58:43,3708,3708,21278
E,2018-10-29 09:58:43,3708,3708,21278
E,2018-10-29 09:58:50,3708,3708,21282
E,2018-10-29 09:58:57,3711,3711,21285
I,2018-10-29 09:58:57,3709,3709,21285
I,2018-10-29 09:58:58,3709,3709,21286
I,2018-10-29 09:59:00,3708,3708,21287
I,2018-10-29 09:59:02,3706,3708,21287
I,2018-10-29 09:59:07,3708,3708,21290
I,2018-10-29 09:59:16,3710,3710,21294
E,2018-10-29 09:59:21,3714,3714,21296
E,2018-10-29 09:59:22,3711,3711,21297
E,2018-10-29 09:59:24,3714,3714,21298
E,2018-10-29 09:59:31,3715,3715,21301
E,2018-10-29 09:59:36,3708,3708,21303
E,2018-10-29 09:59:44,3708,3708,21307
E,2018-10-29 09:59:57,3708,3708,21313
I,2018-10-29 10:00:04,3715,3715,21317
I,2018-10-29 10:00:08,3708,3708,21319
I,2018-10-29 10:00:10,3715,3715,21320
I,2018-10-29 10:00:10,3709,3709,21320
I,2018-10-29 10:00:14,3710,3710,21321
I,2018-10-29 10:00:21,3718,3718,21325
I,2018-10-29 10:00:21,3710,3710,21325
I,2018-10-29 10:00:23,3720,3720,21326
I,2018-10-29 10:00:24,3717,3717,21326
I,2018-10-29 10:00:24,3708,3708,21326
E,2018-10-29 10:00:28,3708,3708,21328
E,2018-10-29 10:00:30,3712,3712,21329
E,2018-10-29 10:00:34,3708,3708,21331
E,2018-10-29 10:00:41,3714,3714,21334
E,2018-10-29 10:00:41,3711,3711,21334
E,2018-10-29 10:00:41,3708,3708,21334
E,2018-10-29 10:00:41,3708,3708,21334
E,2018-10-29 10:00:44,3711,3711,21336
E,2018-10-29 10:00:47,3708,3708,21337
E,2018-10-29 10:00:50,3708,3708,21338
E,2018-10-29 10:00:51,3711,3711,21339
I,2018-10-29 10:00:52,3709,3709,21339
I,2018-10-29 10:00:53,3711,3711,21340
I,2018-10-29 10:00:53,3708,3708,21340
I,2018-10-29 10:00:53,3711,3711,21340
I,2018-10-29 10:01:01,3715,3715,21344
I,2018-10-29 10:01:07,3708,3708,21346
I,2018-10-29 10:01:09,3708,3708,21347
I,2018-10-29 10:01:12,3720,3720,21349
E,2018-10-29 10:01:20,3708,3708,21353
E,2018-10-29 10:01:23,3714,3714,21354
E,2018-10-29 10:01:24,3711,3711,21354
E,2018-10-29 10:01:24,3720,3720,21354
E,2018-10-29 10:01:30,3714,3714,21357
E,2018-10-29 10:01:30,3708,3708,21357
E,2018-10-29 10:01:37,3715,3715,21361
E,2018-10-29 10:01:47,3711,3711,21365
E,2018-10-29 10:01:47,3708,3708,21365
E,2018-10-29 10:01:50,3711,3711,21367
I,2018-10-29 10:02:00,3708,3708,21371
I,2018-10-29 10:02:01,3710,3710,21372
I,2018-10-29 10:02:06,3725,2233,21374
I,2018-10-29 10:02:13,3718,3718,21378
I,2018-10-29 10:02:17,3708,3708,21379
E,2018-10-29 10:02:17,3708,3708,21379
E,2018-10-29 10:02:40,3708,3708,21390
E,2018-10-29 10:02:40,3720,3720,21390
E,2018-10-29 10:02:42,3708,3708,21391
E,2018-10-29 10:02:42,3712,3712,21391
E,2018-10-29 10:02:44,3708,3708,21392
E,2018-10-29 10:02:53,3714,3714,21396
I,2018-10-29 10:02:56,3710,3710,21398
I,2018-10-29 10:03:00,3715,3715,21400
I,2018-10-29 10:03:00,3711,3711,21400
I,2018-10-29 10:03:00,3710,3710,21400
I,2018-10-29 10:03:00,3710,3710,21400
I,2018-10-29 10:03:00,3723,3723,21400
E,2018-10-29 10:03:13,3711,3711,21406
E,2018-10-29 10:03:18,3708,3708,21408
E,2018-10-29 10:03:18,3715,3715,21408
E,2018-10-29 10:03:26,3720,3720,21412
E,2018-10-29 10:03:27,3708,3708,21413
E,2018-10-29 10:03:39,3720,3720,21418
E,2018-10-29 10:03:43,3716,3716,21420
E,2018-10-29 10:03:45,3711,3711,21421
E,2018-10-29 10:03:47,3715,3715,21422
E,2018-10-29 10:03:52,3711,3711,21424
E,2018-10-29 10:03:52,3712,3712,21424
E,2018-10-29 10:03:52,3711,3711,21424
I,2018-10-29 10:04:03,3709,3709,21430
I,2018-10-29 10:04:03,3711,3711,21430
I,2018-10-29 10:04:06,3711,3711,21431
I,2018-10-29 10:04:08,3708,3708,21432
I,2018-10-29 10:04:18,3710,3710,21437
I,2018-10-29 10:04:22,3715,3715,21438
I,2018-10-29 10:04:22,3708,3708,21438
I,2018-10-29 10:04:23,3708,3708,21439
I,2018-10-29 10:04:24,3718,3718,21439
E,2018-10-29 10:04:28,3708,3708,21441
E,2018-10-29 10:04:28,3709,3709,21441
E,2018-10-29 10:04:39,3708,3708,21447
E,2018-10-29 10:04:42,3715,3715,21448
E,2018-10-29 10:04:43,3708,3708,21448
E,2018-10-29 10:04:48,3703,3708,21451
E,2018-10-29 10:04:49,3711,3711,21451
E,2018-10-29 10:04:49,3707,3707,21451
E,2018-10-29 10:04:53,3713,5301,21453
I,2018-10-29 10:04:53,3710,3710,21453
I,2018-10-29 10:05:05,3720,3720,21459
I,2018-10-29 10:05:09,3708,3708,21461
E,2018-10-29 10:05:12,3708,3708,21462
E,2018-10-29 10:05:25,3713,5301,21468
E,2018-10-29 10:05:25,3713,5141,21468
E,2018-10-29 10:05:27,3708,3708,21469
E,2018-10-29 10:05:32,3713,5141,21472
E,2018-10-29 10:05:43,3715,3715,21477
E,2018-10-29 10:05:45,3708,3708,21478
E,2018-10-29 10:05:45,3713,5141,21478
E,2018-10-29 10:05:46,3711,3711,21478
E,2018-10-29 10:05:48,3713,5301,21479
E,2018-10-29 10:05:49,3711,3711,21480
I,2018-10-29 10:05:58,3711,3711,21484
I,2018-10-29 10:06:00,3709,3709,21485
I,2018-10-29 10:06:01,3715,3715,21485
I,2018-10-29 10:06:01,3711,3711,21485
I,2018-10-29 10:06:06,3710,3710,21488
I,2018-10-29 10:06:08,3718,3718,21489
I,2018-10-29 10:06:11,3720,3720,21490
E,2018-10-29 10:06:12,3720,3720,21490
E,2018-10-29 10:06:18,3708,3708,21493
E,2018-10-29 10:06:28,3708,3708,21498
E,2018-10-29 10:06:30,3708,3708,21499
E,2018-10-29 10:06:31,3708,3708,21499
E,2018-10-29 10:06:31,3711,3711,21499
E,2018-10-29 10:06:31,3708,3708,21499
E,2018-10-29 10:06:32,3708,3708,21500
E,2018-10-29 10:06:32,3708,3708,21500
E,2018-10-29 10:06:32,3708,3708,21500
E,2018-10-29 10:06:35,3711,3711,21501
E,2018-10-29 10:06:35,3709,3709,21501
E,2018-10-29 10:06:48,3708,3708,21507
E,2018-10-29 10:06:48,3711,3711,21507
E,2018-10-29 10:06:48,3711,3711,21507
I,2018-10-29 10:06:59,3710,3710,21513
I,2018-10-29 10:07:01,3710,3710,21514
I,2018-10-29 10:07:01,3710,3710,21514
I,2018-10-29 10:07:02,3711,3711,21514
I,2018-10-29 10:07:04,3709,3709,21515
I,2018-10-29 10:07:11,3710,3710,21518
E,2018-10-29 10:07:15,3713,5301,21520
E,2018-10-29 10:07:16,3713,5301,21521
E,2018-10-29 10:07:16,3708,3708,21521
E,2018-10-29 10:07:16,3708,3708,21521
E,2018-10-29 10:07:22,3713,5301,21523
E,2018-10-29 10:07:23,3708,3708,21524
E,2018-10-29 10:07:25,3708,3708,21525
E,2018-10-29 10:07:25,3708,3708,21525
E,2018-10-29 10:07:27,3717,3717,21526
E,2018-10-29 10:07:31,3713,5141,21528
E,2018-10-29 10:07:37,3717,3717,21531
E,2018-10-29 10:07:41,3713,5141,21532
E,2018-10-29 10:07:49,3713,5301,21536
E,2018-10-29 10:07:51,3713,5301,21537
I,2018-10-29 10:07:54,3720,3720,21539
I,2018-10-29 10:08:14,3720,3720,21548
I,2018-10-29 10:08:15,3708,3708,21548
I,2018-10-29 10:08:22,3708,3708,21552
E,2018-10-29 10:08:23,3708,3708,21552
E,2018-10-29 10:08:25,3711,3711,21553
E,2018-10-29 10:08:28,3717,3717,21555
E,2018-10-29 10:08:36,3715,3715,21558
E,2018-10-29 10:08:40,3713,5317,21560
E,2018-10-29 10:08:41,3717,3717,21561
E,2018-10-29 10:08:43,3708,3708,21562
E,2018-10-29 10:08:57,3711,3711,21568
I,2018-10-29 10:08:58,3709,3709,21569
I,2018-10-29 10:09:03,3715,3715,21571
I,2018-10-29 10:09:16,3709,3709,21577
I,2018-10-29 10:09:16,3710,3710,21577
E,2018-10-29 10:09:20,3704,3708,21579
E,2018-10-29 10:09:23,3708,3708,21581
E,2018-10-29 10:09:25,3715,3715,21581
E,2018-10-29 10:09:26,3715,3715,21582
E,2018-10-29 10:09:29,3708,3708,21583
E,2018-10-29 10:09:29,3713,5301,21583
E,2018-10-29 10:09:29,3708,3708,21583
E,2018-10-29 10:09:33,3708,3708,21585
E,2018-10-29 10:09:37,3708,3708,21587
E,2018-10-29 10:09:42,3712,3712,21590
I,2018-10-29 10:09:59,3709,3709,21598
I,2018-10-29 10:10:03,3717,3717,21599
I,2018-10-29 10:10:03,3715,3715,21599
E,2018-10-29 10:10:07,3711,3711,21601
E,2018-10-29 10:10:12,3713,5141,21604
E,2018-10-29 10:10:13,3708,3708,21604
E,2018-10-29 10:10:22,3708,3708,21608
E,2018-10-29 10:10:29,3709,3709,21612
E,2018-10-29 10:10:29,3708,3708,21612
E,2018-10-29 10:10:36,3713,5301,21615
E,2018-10-29 10:10:43,3708,3708,21618
E,2018-10-29 10:10:48,3720,3720,21621
I,2018-10-29 10:10:56,3710,3710,21624
I,2018-10-29 10:10:56,3709,3709,21624
I,2018-10-29 10:10:57,3710,3710,21625
I,2018-10-29 10:11:01,3708,3708,21627
I,2018-10-29 10:11:02,3711,3711,21627
I,2018-10-29 10:11:05,3710,3710,21629
I,2018-10-29 10:11:06,3710,3710,21629
I,2018-10-29 10:11:07,3709,3709,21630
E,2018-10-29 10:11:12,3715,3715,21632
E,2018-10-29 10:11:12,3713,5141,21632
E,2018-10-29 10:11:15,3708,3708,21633
E,2018-10-29 10:11:23,3708,3708,21637
E,2018-10-29 10:11:32,3711,3711,21641
E,2018-10-29 10:11:35,3703,3703,21643
E,2018-10-29 10:11:46,3713,5141,21648
E,2018-10-29 10:11:47,3708,3708,21649
E,2018-10-29 10:11:48,3709,3717,21649
E,2018-10-29 10:11:57,3711,3711,21653
I,2018-10-29 10:11:57,3710,3710,21653
I,2018-10-29 10:11:57,3709,3709,21653
I,2018-10-29 10:12:10,3710,3710,21659
I,2018-10-29 10:12:11,3710,3710,21660
I,2018-10-29 10:12:14,3711,3711,21661
I,2018-10-29 10:12:14,3709,3709,21661
I,2018-10-29 10:12:15,3709,3709,21662
I,2018-10-29 10:12:16,3715,3715,21662
I,2018-10-29 10:12:19,3715,3715,21664
I,2018-10-29 10:12:21,3720,3720,21665
I,2018-10-29 10:12:22,3710,3710,21665
I,2018-10-29 10:12:23,3710,3710,21666
E,2018-10-29 10:12:23,3713,5141,21666
E,2018-10-29 10:12:26,3715,3715,21667
E,2018-10-29 10:12:26,3708,3708,21667
E,2018-10-29 10:12:28,3711,3711,21668
E,2018-10-29 10:12:31,3713,5141,21669
E,2018-10-29 10:12:42,3708,3708,21674
E,2018-10-29 10:12:46,3708,3708,21676
I,2018-10-29 10:12:52,3715,3715,21679
I,2018-10-29 10:12:58,3708,3708,21682
I,2018-10-29 10:13:01,3711,3711,21683
I,2018-10-29 10:13:01,3714,3717,21683
I,2018-10-29 10:13:04,3720,3720,21685
I,2018-10-29 10:13:07,3711,3711,21686
I,2018-10-29 10:13:08,3711,3711,21687
I,2018-10-29 10:13:11,3715,3715,21688
E,2018-10-29 10:13:11,3713,5141,21688
E,2018-10-29 10:13:14,3711,3711,21690
E,2018-10-29 10:13:27,3708,3708,21696
E,2018-10-29 10:13:34,3720,3720,21699
E,2018-10-29 10:13:37,3708,3708,21700
E,2018-10-29 10:13:41,3715,3715,21702
E,2018-10-29 10:13:52,3714,3715,21708
E,2018-10-29 10:13:52,3713,5301,21708
I,2018-10-29 10:13:56,3708,3708,21709
I,2018-10-29 10:14:02,3715,3715,21712
I,2018-10-29 10:14:11,3711,3711,21716
I,2018-10-29 10:14:17,3711,3711,21719
I,2018-10-29 10:14:20,3708,3708,21721
I,2018-10-29 10:14:24,3711,3711,21723
E,2018-10-29 10:14:24,3708,3708,21723
E,2018-10-29 10:14:26,3717,3717,21724
E,2018-10-29 10:14:26,3708,3708,21724
E,2018-10-29 10:14:34,3713,3715,21727
E,2018-10-29 10:14:43,3708,3708,21732
E,2018-10-29 10:14:43,3713,5141,21732
E,2018-10-29 10:14:44,3708,3708,21732
E,2018-10-29 10:14:45,3708,3708,21733
E,2018-10-29 10:14:45,3713,5141,21733
I,2018-10-29 10:14:57,3708,3708,21738
I,2018-10-29 10:15:00,3715,3715,21740
E,2018-10-29 10:15:02,3708,3708,21741
E,2018-10-29 10:15:07,3708,3708,21743
E,2018-10-29 10:15:10,3713,3713,21744
E,2018-10-29 10:15:27,3713,5141,21752
E,2018-10-29 10:15:31,3708,3708,21754
E,2018-10-29 10:15:43,3704,3711,21760
E,2018-10-29 10:15:46,3718,3718,21761
E,2018-10-29 10:15:47,3713,5301,21762
E,2018-10-29 10:15:47,3711,3711,21762
E,2018-10-29 10:15:48,3711,3711,21762
E,2018-10-29 10:15:54,3708,3708,21765
E,2018-10-29 10:15:58,3713,5141,21767
I,2018-10-29 10:16:10,3715,3715,21773
I,2018-10-29 10:16:19,3710,3710,21777
E,2018-10-29 10:16:20,3720,3720,21777
E,2018-10-29 10:16:20,3713,5301,21777
E,2018-10-29 10:16:22,3711,3711,21778
E,2018-10-29 10:16:24,3708,3708,21779
E,2018-10-29 10:16:24,3720,3720,21779
E,2018-10-29 10:16:36,3708,3708,21785
E,2018-10-29 10:16:37,3713,5141,21785
E,2018-10-29 10:16:40,3708,3708,21787
I,2018-10-29 10:16:54,3711,3711,21793
I,2018-10-29 10:16:55,3708,3708,21794
I,2018-10-29 10:17:01,3715,3715,21797
I,2018-10-29 10:17:11,3715,3715,21801
I,2018-10-29 10:17:15,3715,3715,21803
E,2018-10-29 10:17:25,3715,3715,21808
E,2018-10-29 10:17:26,3720,3720,21809
E,2018-10-29 10:17:36,3712,3712,21813
E,2018-10-29 10:17:39,3712,3712,21815
E,2018-10-29 10:17:42,3713,5141,21816
E,2018-10-29 10:17:42,3711,3711,21816
E,2018-10-29 10:17:42,3708,3708,21816
E,2018-10-29 10:17:43,3713,5141,21817
E,2018-10-29 10:17:44,3712,3712,21817
E,2018-10-29 10:17:49,3711,3711,21819
E,2018-10-29 10:17:50,3715,3715,21820
E,2018-10-29 10:17:51,3713,5301,21820
E,2018-10-29 10:17:51,3708,3708,21820
E,2018-10-29 10:17:51,3710,3710,21820
E,2018-10-29 10:17:53,3710,3710,21821
I,2018-10-29 10:18:00,3708,3708,21825
I,2018-10-29 10:18:05,3711,3711,21827
E,2018-10-29 10:18:15,3708,3708,21832
E,2018-10-29 10:18:16,3708,3708,21832
E,2018-10-29 10:18:21,3713,5317,21834
E,2018-10-29 10:18:22,3708,3708,21835
E,2018-10-29 10:18:29,3717,3717,21838
E,2018-10-29 10:18:38,3711,3711,21843
E,2018-10-29 10:18:42,3715,3715,21844
E,2018-10-29 10:18:46,3708,3708,21846
E,2018-10-29 10:18:54,3720,3720,21850
E,2018-10-29 10:18:58,3713,5141,21852
I,2018-10-29 10:19:14,3707,3707,21860
E,2018-10-29 10:19:18,3712,3712,21861
E,2018-10-29 10:19:20,3713,5301,21862
E,2018-10-29 10:19:27,3716,3716,21866
E,2018-10-29 10:19:27,3704,3711,21866
E,2018-10-29 10:19:30,3711,3711,21867
E,2018-10-29 10:19:34,3713,5141,21869
E,2018-10-29 10:19:36,3713,5301,21870
E,2018-10-29 10:19:40,3717,3714,21872
E,2018-10-29 10:19:41,3708,3708,21872
I,2018-10-29 10:20:03,3711,3711,21883
I,2018-10-29 10:20:07,3708,3708,21885
I,2018-10-29 10:20:16,3711,3711,21889
I,2018-10-29 10:20:17,3711,3711,21889
I,2018-10-29 10:20:17,3715,3715,21889
I,2018-10-29 10:20:18,3711,3711,21890
I,2018-10-29 10:20:23,3710,3710,21892
E,2018-10-29 10:20:23,3714,3714,21892
E,2018-10-29 10:20:24,3713,5301,21893
E,2018-10-29 10:20:24,3708,3708,21893
E,2018-10-29 10:20:31,3711,3711,21896
E,2018-10-29 10:20:32,3708,3708,21896
E,2018-10-29 10:20:40,3711,3711,21900
E,2018-10-29 10:20:47,3714,3714,21903
I,2018-10-29 10:20:50,3708,3708,21905
I,2018-10-29 10:21:00,3715,5141,21910
I,2018-10-29 10:21:06,3711,3711,21912
I,2018-10-29 10:21:07,3713,5141,21913
I,2018-10-29 10:21:07,3726,3711,21913
I,2018-10-29 10:21:11,3715,3715,21915
I,2018-10-29 10:21:11,3711,3711,21915
I,2018-10-29 10:21:16,3715,3715,21917
E,2018-10-29 10:21:25,3713,5301,21921
E,2018-10-29 10:21:33,3711,3711,21925
E,2018-10-29 10:21:36,3703,3703,21927
E,2018-10-29 10:21:37,3715,3715,21927
E,2018-10-29 10:21:43,3713,5301,21930
E,2018-10-29 10:21:43,3715,3715,21930
E,2018-10-29 10:21:44,3713,5301,21930
E,2018-10-29 10:21:44,3708,3708,21930
E,2018-10-29 10:21:46,3711,3711,21931
E,2018-10-29 10:21:55,3708,3708,21935
E,2018-10-29 10:21:57,3711,3711,21936
I,2018-10-29 10:22:00,3720,3720,21938
I,2018-10-29 10:22:06,3715,3715,21941
I,2018-10-29 10:22:07,3708,3708,21941
I,2018-10-29 10:22:15,3711,3711,21945
E,2018-10-29 10:22:16,3717,3717,21945
E,2018-10-29 10:22:21,3708,3708,21948
E,2018-10-29 10:22:29,3713,5301,21952
E,2018-10-29 10:22:41,3714,3714,21957
E,2018-10-29 10:22:48,3708,3708,21961
E,2018-10-29 10:22:55,3717,3717,21964
E,2018-10-29 10:22:55,3708,3708,21964
I,2018-10-29 10:23:05,3708,3708,21969
E,2018-10-29 10:23:05,3716,3716,21969
E,2018-10-29 10:23:05,3708,3708,21969
E,2018-10-29 10:23:07,3711,3711,21969
E,2018-10-29 10:23:22,3708,3708,21977
E,2018-10-29 10:23:23,3711,3711,21977
E,2018-10-29 10:23:24,3708,3708,21978
E,2018-10-29 10:23:35,3716,4604,21983
E,2018-10-29 10:23:35,3720,3720,21983
E,2018-10-29 10:23:38,3711,3711,21984
E,2018-10-29 10:23:39,3713,5301,21985
E,2018-10-29 10:23:45,3711,3711,21987
E,2018-10-29 10:23:50,3704,3711,21990
E,2018-10-29 10:23:51,3713,5301,21990
I,2018-10-29 10:23:56,3715,3715,21993
I,2018-10-29 10:24:00,3708,3708,21994
E,2018-10-29 10:24:18,3713,5301,22003
E,2018-10-29 10:24:20,3715,3715,22004
E,2018-10-29 10:24:25,3713,5301,22006
E,2018-10-29 10:24:26,3716,4604,22007
E,2018-10-29 10:24:27,3711,3711,22007
E,2018-10-29 10:24:45,3720,3720,22016
E,2018-10-29 10:24:51,3708,3708,22019
E,2018-10-29 10:24:54,3714,3714,22020
E,2018-10-29 10:24:56,3708,3708,22021
E,2018-10-29 10:24:56,3711,3711,22021
I,2018-10-29 10:25:15,3715,3715,22030
I,2018-10-29 10:25:18,3708,3708,22031
E,2018-10-29 10:25:18,3713,5317,22031
E,2018-10-29 10:25:19,3714,3714,22032
E,2018-10-29 10:25:22,3711,3711,22033
E,2018-10-29 10:25:25,3713,5301,22035
E,2018-10-29 10:25:28,3708,3708,22036
E,2018-10-29 10:25:32,3720,3720,22038
I,2018-10-29 10:25:53,3713,3715,22048
I,2018-10-29 10:26:02,3708,3708,22052
I,2018-10-29 10:26:05,3711,3711,22053
E,2018-10-29 10:26:08,3717,3717,22055
E,2018-10-29 10:26:12,3711,3711,22057
E,2018-10-29 10:26:12,3714,3714,22057
E,2018-10-29 10:26:18,3712,3712,22060
E,2018-10-29 10:26:20,3711,3711,22061
E,2018-10-29 10:26:35,3712,3712,22068
E,2018-10-29 10:26:35,3711,3711,22068
E,2018-10-29 10:26:35,3704,3711,22068
E,2018-10-29 10:26:35,3712,3712,22068
E,2018-10-29 10:26:35,3711,3711,22068
E,2018-10-29 10:26:46,3711,3711,22073
I,2018-10-29 10:27:16,3716,5301,22087
I,2018-10-29 10:27:26,3711,3711,22092
E,2018-10-29 10:27:34,3720,3720,22096
E,2018-10-29 10:27:41,3711,3711,22099
E,2018-10-29 10:27:45,3717,3717,22101
I,2018-10-29 10:28:01,3715,3715,22108
I,2018-10-29 10:28:33,3713,5301,22123
E,2018-10-29 10:28:37,3711,3711,22125
E,2018-10-29 10:28:44,3708,3708,22129
I,2018-10-29 10:29:01,3708,3708,22137
I,2018-10-29 10:29:01,3711,3711,22137
I,2018-10-29 10:29:03,3715,3715,22138
E,2018-10-29 10:29:06,3708,3708,22139
E,2018-10-29 10:29:06,3713,5301,22139
E,2018-10-29 10:29:07,3711,3711,22139
E,2018-10-29 10:29:10,3718,3718,22141
E,2018-10-29 10:29:11,3712,3712,22141
E,2018-10-29 10:29:11,3711,3711,22141
E,2018-10-29 10:29:13,3717,3717,22142
E,2018-10-29 10:29:17,3716,3716,22144
E,2018-10-29 10:29:27,3711,3711,22149
E,2018-10-29 10:29:27,3708,3708,22149
E,2018-10-29 10:29:31,3703,3708,22151
E,2018-10-29 10:29:37,3714,3714,22154
E,2018-10-29 10:29:45,3711,3711,22157
E,2018-10-29 10:29:57,3708,3708,22163
I,2018-10-29 10:30:07,3713,5301,22168
I,2018-10-29 10:30:09,3715,3715,22169
I,2018-10-29 10:30:21,3708,3708,22174
E,2018-10-29 10:30:22,3711,3711,22175
E,2018-10-29 10:30:27,3708,3708,22177
E,2018-10-29 10:30:30,3720,3720,22179
E,2018-10-29 10:30:33,3726,3711,22180
E,2018-10-29 10:30:34,3714,3714,22180
E,2018-10-29 10:30:35,3708,3708,22181
E,2018-10-29 10:30:35,3713,5301,22181
I,2018-10-29 10:30:40,3711,3711,22183
I,2018-10-29 10:30:44,3708,3708,22185
I,2018-10-29 10:31:06,3711,3711,22196
I,2018-10-29 10:31:11,3708,3708,22198
I,2018-10-29 10:31:11,3711,3711,22198
I,2018-10-29 10:31:23,3708,3715,22204
E,2018-10-29 10:31:31,3708,3708,22207
E,2018-10-29 10:31:32,3713,5301,22208
E,2018-10-29 10:31:34,3711,3711,22209
E,2018-10-29 10:31:35,3713,5301,22209
E,2018-10-29 10:31:39,3715,3715,22211
E,2018-10-29 10:31:40,3708,3708,22212
E,2018-10-29 10:31:43,3708,3708,22213
E,2018-10-29 10:31:44,3708,3708,22213
E,2018-10-29 10:31:46,3711,3711,22214
E,2018-10-29 10:31:50,3711,3711,22216
E,2018-10-29 10:31:53,3713,5301,22218
E,2018-10-29 10:31:53,3708,3708,22218
E,2018-10-29 10:31:53,3711,3711,22218
I,2018-10-29 10:31:56,3709,5301,22219
I,2018-10-29 10:31:59,3715,3715,22221
I,2018-10-29 10:32:10,3708,3708,22226
I,2018-10-29 10:32:10,3711,3711,22226
E,2018-10-29 10:32:30,3713,5301,22235
E,2018-10-29 10:32:33,3711,3711,22237
E,2018-10-29 10:32:33,3718,3718,22237
E,2018-10-29 10:32:43,3704,3708,22241
E,2018-10-29 10:32:49,3704,3711,22244
I,2018-10-29 10:32:59,3709,3709,22249
I,2018-10-29 10:32:59,3715,3715,22249
I,2018-10-29 10:33:00,3715,3715,22249
I,2018-10-29 10:33:02,3713,5141,22250
I,2018-10-29 10:33:05,3713,5301,22252
