I_E_FLAG,END_DATE,DECL_PORT,I_E_PORT,COUNTRY,DELAY,,,
I,2018-10-29 09:12:01,3711,3711,142,26607.92952,0.008333335,0.629326768,
E,2018-10-29 09:12:37,3708,3711,143,26630.58527,0.300000002,22.65575849,
E,2018-10-29 09:12:46,3711,3711,129,26636.24921,0.074999997,5.663939326,
I,2018-10-29 09:13:17,3717,3717,116,26655.75834,0.258333336,19.50912544,
I,2018-10-29 09:13:18,3713,5141,142,26656.38767,0.00833333,0.629326372,
I,2018-10-29 09:13:19,3711,3711,143,26657.01699,0.008333335,0.629326768,
I,2018-10-29 09:13:19,3713,5141,129,26657.01699,0,0,
I,2018-10-29 09:13:27,3713,5141,110,26662.0516,0.066666667,5.034612954,
I,2018-10-29 09:13:36,3711,3711,129,26667.71554,0.075000002,5.663939722,
E,2018-10-29 09:13:46,3708,3708,143,26674.00881,0.083333332,6.293266094,
E,2018-10-29 09:13:56,3709,3709,110,26680.30208,0.083333332,6.293266094,
I,2018-10-29 09:14:16,3725,3725,141,26692.88861,0.166666669,12.58653258,
I,2018-10-29 09:14:30,3715,3715,129,26701.69918,0.116666663,8.810572373,
I,2018-10-29 09:14:31,3708,3708,304,26702.32851,0.008333335,0.629326768,
I,2018-10-29 09:14:39,3703,3703,142,26707.36312,0.066666667,5.034612954,
I,2018-10-29 09:14:39,3711,3711,141,26707.36312,0,0,
I,2018-10-29 09:15:09,3711,3711,502,26726.24292,0.250000001,18.87979868,
I,2018-10-29 09:15:15,3713,5141,142,26730.01888,0.050000001,3.775959815,
I,2018-10-29 09:15:22,3713,5301,143,26734.42417,0.058333331,4.405286187,
I,2018-10-29 09:15:26,3709,3709,141,26736.94147,0.033333336,2.517306675,
E,2018-10-29 09:15:31,3708,3708,116,26740.08811,0.041666666,3.146633047,
E,2018-10-29 09:15:38,3717,3717,326,26744.49339,0.058333331,4.405286187,
E,2018-10-29 09:15:41,3708,3708,110,26746.38137,0.025000001,1.887979907,
E,2018-10-29 09:15:47,3708,3708,122,26750.15733,0.050000001,3.775959815,
I,2018-10-29 09:15:48,3715,3715,143,26750.78666,0.00833333,0.629326372,
I,2018-10-29 09:16:07,3713,5301,133,26762.74386,0.158333334,11.95720582,
E,2018-10-29 09:16:41,3717,3717,143,26784.14097,0.283333337,21.39710535,
E,2018-10-29 09:16:56,3708,3708,143,26793.58087,0.124999998,9.439899141,
I,2018-10-29 09:17:01,3717,3717,307,26796.7275,0.041666666,3.146633047,
I,2018-10-29 09:17:10,3708,3708,143,26802.39144,0.075000002,5.663939722,
I,2018-10-29 09:17:20,3715,3715,415,26808.68471,0.083333332,6.293266094,
I,2018-10-29 09:17:20,3711,3711,502,26808.68471,0,0,
I,2018-10-29 09:17:20,3708,3708,142,26808.68471,0,0,
I,2018-10-29 09:17:30,3711,3711,143,26814.97797,0.083333337,6.293266489,
E,2018-10-29 09:17:31,3708,3708,141,26815.6073,0.00833333,0.629326372,
E,2018-10-29 09:17:34,3711,3711,301,26817.49528,0.025000001,1.887979907,
E,2018-10-29 09:17:39,3708,3708,110,26820.64191,0.041666666,3.146633047,
E,2018-10-29 09:17:39,3717,3714,143,26820.64191,0,0,
I,2018-10-29 09:17:46,3713,5301,502,26825.0472,0.058333336,4.405286582,
I,2018-10-29 09:17:49,3715,3715,111,26826.93518,0.024999995,1.887979512,
I,2018-10-29 09:18:09,3711,3711,502,26839.52171,0.166666669,12.58653258,
I,2018-10-29 09:18:13,3713,5301,305,26842.03902,0.033333336,2.517306675,
I,2018-10-29 09:18:13,3706,3708,142,26842.03902,0,0,
I,2018-10-29 09:18:19,3715,3715,142,26845.81498,0.049999996,3.775959419,
E,2018-10-29 09:18:25,3708,3708,143,26849.59094,0.050000001,3.775959815,
E,2018-10-29 09:18:27,3708,3708,136,26850.84959,0.016666665,1.25865314,
E,2018-10-29 09:18:35,3714,3714,142,26855.8842,0.066666667,5.034612954,
I,2018-10-29 09:18:37,3711,3711,142,26857.14286,0.016666671,1.258653535,
I,2018-10-29 09:18:45,3715,3715,116,26862.17747,0.066666667,5.034612954,
I,2018-10-29 09:18:55,3715,3715,111,26868.47074,0.083333332,6.293266094,
I,2018-10-29 09:19:01,3711,3711,110,26872.2467,0.050000001,3.775959815,
I,2018-10-29 09:19:04,3711,3711,110,26874.13468,0.025000001,1.887979907,
I,2018-10-29 09:19:08,3715,3715,143,26876.65198,0.033333331,2.517306279,
I,2018-10-29 09:19:13,3715,3715,502,26879.79862,0.041666666,3.146633047,
I,2018-10-29 09:19:15,3715,3715,116,26881.05727,0.016666671,1.258653535,
E,2018-10-29 09:19:17,3715,3715,142,26882.31592,0.016666665,1.25865314,
E,2018-10-29 09:19:18,3711,3711,309,26882.94525,0.00833333,0.629326372,
E,2018-10-29 09:19:25,3708,3708,143,26887.35054,0.058333336,4.405286582,
E,2018-10-29 09:19:31,3708,3708,502,26891.1265,0.050000001,3.775959815,
E,2018-10-29 09:19:41,3708,3708,110,26897.41976,0.083333332,6.293266094,
E,2018-10-29 09:19:48,3714,3714,142,26901.82505,0.058333331,4.405286187,
E,2018-10-29 09:19:51,3708,3708,110,26903.71303,0.025000001,1.887979907,
E,2018-10-29 09:19:51,3708,3708,110,26903.71303,0,0,
E,2018-10-29 09:19:52,3708,3708,502,26904.34235,0.008333335,0.629326768,
I,2018-10-29 09:19:54,3711,3711,110,26905.60101,0.016666665,1.25865314,
I,2018-10-29 09:20:11,3708,3708,502,26916.29956,0.141666668,10.69855268,
I,2018-10-29 09:20:12,3708,3708,129,26916.92889,0.00833333,0.629326372,
I,2018-10-29 09:20:18,3711,3711,502,26920.70485,0.050000001,3.775959815,
I,2018-10-29 09:20:26,3717,3717,307,26925.73946,0.066666667,5.034612954,
I,2018-10-29 09:20:27,3708,3708,142,26926.36879,0.008333335,0.629326768,
E,2018-10-29 09:20:37,3714,3714,143,26932.66205,0.083333332,6.293266094,
E,2018-10-29 09:20:42,3711,3711,116,26935.80868,0.041666666,3.146633047,
E,2018-10-29 09:20:43,3711,3711,116,26936.43801,0.008333335,0.629326768,
E,2018-10-29 09:20:54,3708,3708,142,26943.3606,0.091666667,6.922592861,
E,2018-10-29 09:20:58,3711,3711,311,26945.87791,0.033333331,2.517306279,
I,2018-10-29 09:21:07,3711,3711,110,26951.54185,0.075000002,5.663939722,
I,2018-10-29 09:21:07,3726,3708,143,26951.54185,0,0,
I,2018-10-29 09:21:17,3715,3715,142,26957.83512,0.083333332,6.293266094,
I,2018-10-29 09:21:20,3715,3715,502,26959.7231,0.025000001,1.887979907,
E,2018-10-29 09:21:30,3711,3711,502,26966.01636,0.083333332,6.293266094,
E,2018-10-29 09:21:31,3710,3710,136,26966.64569,0.008333335,0.629326768,
E,2018-10-29 09:21:37,3708,3708,502,26970.42165,0.050000001,3.775959815,
I,2018-10-29 09:21:57,3713,5141,502,26983.00818,0.166666664,12.58653219,
I,2018-10-29 09:22:06,3708,3708,501,26988.67212,0.075000002,5.663939722,
I,2018-10-29 09:22:07,3714,3714,502,26989.30145,0.008333335,0.629326768,
I,2018-10-29 09:22:11,3703,3703,143,26991.81875,0.033333331,2.517306279,
I,2018-10-29 09:22:39,3711,3711,142,27009.4399,0.233333335,17.62114554,
E,2018-10-29 09:22:40,3708,3708,111,27010.06923,0.00833333,0.629326372,
E,2018-10-29 09:22:42,3711,3711,111,27011.32788,0.016666671,1.258653535,
E,2018-10-29 09:22:58,3708,3708,137,27021.39711,0.133333333,10.06922591,
I,2018-10-29 09:23:05,3715,3715,133,27025.80239,0.058333331,4.405286187,
I,2018-10-29 09:23:15,3715,3715,142,27032.09566,0.083333332,6.293266094,
I,2018-10-29 09:23:20,3715,3715,110,27035.24229,0.041666666,3.146633047,
E,2018-10-29 09:23:24,3717,3717,141,27037.7596,0.033333336,2.517306675,
I,2018-10-29 09:23:35,3711,3711,142,27044.68219,0.091666667,6.922592861,
E,2018-10-29 09:24:02,3708,3708,116,27061.67401,0.225,16.99181877,
E,2018-10-29 09:24:08,3708,3708,502,27065.44997,0.050000001,3.775959815,
E,2018-10-29 09:24:15,3709,3709,136,27069.85526,0.058333331,4.405286187,
E,2018-10-29 09:24:21,3708,3708,142,27073.63121,0.050000001,3.775959815,
E,2018-10-29 09:24:26,3708,3708,132,27076.77785,0.041666666,3.146633047,
I,2018-10-29 09:24:40,3711,3711,143,27085.58842,0.116666668,8.810572769,
I,2018-10-29 09:24:53,3726,3708,116,27093.76967,0.108333332,8.181246001,
I,2018-10-29 09:25:03,3708,3708,142,27100.06293,0.083333332,6.293266094,
E,2018-10-29 09:25:12,3715,3715,142,27105.72687,0.075000002,5.663939722,
E,2018-10-29 09:25:22,3708,3708,137,27112.02014,0.083333332,6.293266094,
E,2018-10-29 09:25:25,3708,3708,133,27113.90812,0.025000001,1.887979907,
E,2018-10-29 09:25:25,3717,3717,116,27113.90812,0,0,
E,2018-10-29 09:25:36,3708,3708,122,27120.83071,0.091666667,6.922592861,
E,2018-10-29 09:25:53,3708,3708,142,27131.52926,0.141666668,10.69855268,
E,2018-10-29 09:25:54,3708,3708,136,27132.15859,0.00833333,0.629326372,
I,2018-10-29 09:26:01,3709,3709,410,27136.56388,0.058333336,4.405286582,
I,2018-10-29 09:26:11,3711,3711,116,27142.85714,0.083333332,6.293266094,
I,2018-10-29 09:26:22,3711,3711,142,27149.77974,0.091666667,6.922592861,
I,2018-10-29 09:26:24,3710,3710,110,27151.03839,0.016666665,1.25865314,
I,2018-10-29 09:26:26,3704,3704,311,27152.29704,0.016666665,1.25865314,
I,2018-10-29 09:26:28,3708,3708,143,27153.5557,0.016666665,1.25865314,
E,2018-10-29 09:26:30,3711,3711,132,27154.81435,0.016666671,1.258653535,
E,2018-10-29 09:26:35,3708,3708,304,27157.96098,0.041666666,3.146633047,
E,2018-10-29 09:26:39,3711,3711,142,27160.47829,0.033333331,2.517306279,
E,2018-10-29 09:26:51,3708,3708,110,27168.03021,0.100000002,7.551919629,
E,2018-10-29 09:26:51,3711,3711,304,27168.03021,0,0,
E,2018-10-29 09:26:59,3711,3711,309,27173.06482,0.066666667,5.034612954,
E,2018-10-29 09:26:59,3717,3717,122,27173.06482,0,0,
I,2018-10-29 09:27:10,3708,3708,304,27179.98741,0.091666667,6.922592861,
I,2018-10-29 09:27:10,3708,3708,304,27179.98741,0,0,
I,2018-10-29 09:27:19,3710,3710,142,27185.65135,0.075000002,5.663939722,
I,2018-10-29 09:27:24,3710,3710,143,27188.79799,0.041666666,3.146633047,
I,2018-10-29 09:27:26,3709,3709,110,27190.05664,0.016666665,1.25865314,
E,2018-10-29 09:27:26,3708,3708,143,27190.05664,0,0,
E,2018-10-29 09:27:27,3711,3711,112,27190.68597,0.008333335,0.629326768,
E,2018-10-29 09:27:31,3714,3714,143,27193.20327,0.033333331,2.517306279,
E,2018-10-29 09:27:38,3704,3711,303,27197.60856,0.058333331,4.405286187,
E,2018-10-29 09:27:46,3717,3717,122,27202.64317,0.066666667,5.034612954,
I,2018-10-29 09:27:49,3711,3711,502,27204.53115,0.025000001,1.887979907,
I,2018-10-29 09:27:51,3714,3717,304,27205.78981,0.016666671,1.258653535,
I,2018-10-29 09:27:58,3711,3711,143,27210.19509,0.058333331,4.405286187,
I,2018-10-29 09:28:00,3709,3709,110,27211.45374,0.016666665,1.25865314,
I,2018-10-29 09:28:04,3708,3708,142,27213.97105,0.033333336,2.517306675,
I,2018-10-29 09:28:22,3715,3715,142,27225.29893,0.149999998,11.32787905,
I,2018-10-29 09:28:25,3720,3720,142,27227.18691,0.025000001,1.887979907,
I,2018-10-29 09:28:27,3711,3711,142,27228.44556,0.016666665,1.25865314,
I,2018-10-29 09:28:32,3710,3710,110,27231.5922,0.041666666,3.146633047,
E,2018-10-29 09:28:34,3717,3717,601,27232.85085,0.016666671,1.258653535,
E,2018-10-29 09:28:34,3711,3711,143,27232.85085,0,0,
E,2018-10-29 09:28:34,3711,3711,142,27232.85085,0,0,
E,2018-10-29 09:28:37,3711,3711,143,27234.73883,0.025000001,1.887979907,
E,2018-10-29 09:28:40,3711,3711,502,27236.62681,0.024999995,1.887979512,
E,2018-10-29 09:28:49,3717,3717,133,27242.29075,0.075000002,5.663939722,
E,2018-10-29 09:28:52,3711,3711,309,27244.17873,0.025000001,1.887979907,
E,2018-10-29 09:28:52,3708,3708,143,27244.17873,0,0,
E,2018-10-29 09:28:56,3708,3708,244,27246.69604,0.033333331,2.517306279,
E,2018-10-29 09:28:57,3711,3711,112,27247.32536,0.008333335,0.629326768,
I,2018-10-29 09:29:02,3711,3711,116,27250.472,0.041666666,3.146633047,
I,2018-10-29 09:29:07,3711,3711,143,27253.61863,0.041666666,3.146633047,
E,2018-10-29 09:29:19,3711,3711,502,27261.17055,0.100000002,7.551919629,
E,2018-10-29 09:29:25,3715,3715,142,27264.94651,0.050000001,3.775959815,
E,2018-10-29 09:29:51,3717,3717,110,27281.309,0.216666665,16.362492,
E,2018-10-29 09:29:51,3717,3717,502,27281.309,0,0,
I,2018-10-29 09:30:03,3715,3715,502,27288.86092,0.100000002,7.551919629,
I,2018-10-29 09:30:03,3715,3715,238,27288.86092,0,0,
I,2018-10-29 09:30:14,3703,3703,142,27295.78351,0.091666662,6.922592466,
I,2018-10-29 09:30:18,3713,5141,142,27298.30082,0.033333336,2.517306675,
E,2018-10-29 09:30:27,3726,3711,142,27303.96476,0.075000002,5.663939722,
E,2018-10-29 09:30:52,3708,3708,142,27319.69792,0.20833333,15.73316523,
E,2018-10-29 09:30:54,3709,3709,309,27320.95658,0.016666671,1.258653535,
E,2018-10-29 09:30:54,3711,3711,142,27320.95658,0,0,
E,2018-10-29 09:30:57,3717,3717,142,27322.84456,0.024999995,1.887979512,
I,2018-10-29 09:31:00,3708,3708,132,27324.73254,0.025000001,1.887979907,
I,2018-10-29 09:31:00,3710,3710,137,27324.73254,0,0,
I,2018-10-29 09:31:01,3711,3711,307,27325.36186,0.008333335,0.629326768,
I,2018-10-29 09:31:17,3715,3715,133,27335.43109,0.133333333,10.06922591,
I,2018-10-29 09:31:20,3711,3711,142,27337.31907,0.025000001,1.887979907,
I,2018-10-29 09:31:40,3703,3703,111,27349.9056,0.166666664,12.58653219,
E,2018-10-29 09:31:41,3708,3708,142,27350.53493,0.008333335,0.629326768,
E,2018-10-29 09:31:43,3708,3708,112,27351.79358,0.016666665,1.25865314,
E,2018-10-29 09:31:45,3711,3711,502,27353.05223,0.016666671,1.258653535,
E,2018-10-29 09:31:54,3708,3708,116,27358.71617,0.074999997,5.663939326,
E,2018-10-29 09:31:58,3711,3711,129,27361.23348,0.033333336,2.517306675,
I,2018-10-29 09:32:07,3703,3703,110,27366.89742,0.074999997,5.663939326,
I,2018-10-29 09:32:08,3708,3708,142,27367.52675,0.008333335,0.629326768,
I,2018-10-29 09:32:15,3714,3714,143,27371.93203,0.058333331,4.405286187,
I,2018-10-29 09:32:15,3710,3710,304,27371.93203,0,0,
I,2018-10-29 09:32:16,3715,3715,502,27372.56136,0.008333335,0.629326768,
I,2018-10-29 09:32:20,3708,3708,143,27375.07867,0.033333336,2.517306675,
I,2018-10-29 09:32:32,3715,3715,116,27382.63059,0.099999997,7.551919233,
E,2018-10-29 09:32:33,3708,3708,142,27383.25991,0.008333335,0.629326768,
E,2018-10-29 09:32:41,3711,3711,142,27388.29453,0.066666667,5.034612954,
E,2018-10-29 09:32:52,3708,3708,143,27395.21712,0.091666667,6.922592861,
I,2018-10-29 09:33:05,3720,5321,136,27403.39836,0.108333332,8.181246001,
I,2018-10-29 09:33:12,3710,3710,110,27407.80365,0.058333331,4.405286187,
I,2018-10-29 09:33:12,3715,3715,307,27407.80365,0,0,
E,2018-10-29 09:33:21,3708,3708,112,27413.46759,0.075000002,5.663939722,
E,2018-10-29 09:33:22,3711,3711,429,27414.09692,0.008333335,0.629326768,
E,2018-10-29 09:33:23,3720,3720,116,27414.72624,0.00833333,0.629326372,
E,2018-10-29 09:33:41,3708,3708,142,27426.05412,0.149999998,11.32787905,
E,2018-10-29 09:33:43,3711,3711,307,27427.31278,0.016666671,1.258653535,
E,2018-10-29 09:33:48,3708,3708,110,27430.45941,0.041666666,3.146633047,
E,2018-10-29 09:33:51,3711,3711,136,27432.34739,0.025000001,1.887979907,
I,2018-10-29 09:34:02,3715,3715,116,27439.26998,0.091666667,6.922592861,
E,2018-10-29 09:34:04,3714,3714,110,27440.52863,0.016666665,1.25865314,
E,2018-10-29 09:34:12,3708,3708,133,27445.56325,0.066666667,5.034612954,
E,2018-10-29 09:34:15,3711,3711,143,27447.45123,0.025000001,1.887979907,
E,2018-10-29 09:34:15,3708,3708,112,27447.45123,0,0,
E,2018-10-29 09:34:29,3708,3708,309,27456.2618,0.116666668,8.810572769,
E,2018-10-29 09:34:36,3708,3708,116,27460.66709,0.058333331,4.405286187,
E,2018-10-29 09:34:39,3711,3711,110,27462.55507,0.025000001,1.887979907,
E,2018-10-29 09:34:43,3711,3711,122,27465.07237,0.033333331,2.517306279,
E,2018-10-29 09:34:46,3709,3709,122,27466.96035,0.025000001,1.887979907,
I,2018-10-29 09:34:48,3710,3710,307,27468.21901,0.016666671,1.258653535,
I,2018-10-29 09:35:08,3715,3715,130,27480.80554,0.166666664,12.58653219,
I,2018-10-29 09:35:08,3710,3710,116,27480.80554,0,0,
I,2018-10-29 09:35:13,3709,3709,110,27483.95217,0.041666666,3.146633047,
I,2018-10-29 09:35:19,3710,3710,142,27487.72813,0.050000001,3.775959815,
I,2018-10-29 09:35:28,3710,3710,142,27493.39207,0.075000002,5.663939722,
I,2018-10-29 09:35:28,3709,3709,142,27493.39207,0,0,
E,2018-10-29 09:35:31,3708,3708,129,27495.28005,0.025000001,1.887979907,
E,2018-10-29 09:35:32,3708,3708,142,27495.90938,0.00833333,0.629326372,
E,2018-10-29 09:35:45,3720,3720,141,27504.09062,0.108333332,8.181246001,
E,2018-10-29 09:35:45,3714,3714,502,27504.09062,0,0,
E,2018-10-29 09:35:54,3711,3711,142,27509.75456,0.075000002,5.663939722,
I,2018-10-29 09:36:03,3708,3708,110,27515.4185,0.075000002,5.663939722,
I,2018-10-29 09:36:05,3711,3711,137,27516.67716,0.016666665,1.25865314,
I,2018-10-29 09:36:37,3708,3708,143,27536.81561,0.266666666,20.13845182,
I,2018-10-29 09:36:37,3708,3708,110,27536.81561,0,0,
I,2018-10-29 09:36:37,3710,3710,116,27536.81561,0,0,
I,2018-10-29 09:36:44,3703,3703,304,27541.22089,0.058333331,4.405286187,
I,2018-10-29 09:36:49,3711,3711,142,27544.36753,0.041666671,3.146633443,
E,2018-10-29 09:36:58,3720,3720,142,27550.03147,0.074999997,5.663939326,
I,2018-10-29 09:37:02,3715,3715,116,27552.54877,0.033333336,2.517306675,
I,2018-10-29 09:37:08,3708,3708,142,27556.32473,0.050000001,3.775959815,
I,2018-10-29 09:37:08,3709,3709,304,27556.32473,0,0,
I,2018-10-29 09:37:10,3709,3711,122,27557.58339,0.016666665,1.25865314,
I,2018-10-29 09:37:11,3711,3711,116,27558.21271,0.00833333,0.629326372,
E,2018-10-29 09:37:13,3708,3708,133,27559.47137,0.016666671,1.258653535,
E,2018-10-29 09:37:25,3711,3711,110,27567.02329,0.099999997,7.551919233,
E,2018-10-29 09:37:29,3708,3708,116,27569.54059,0.033333336,2.517306675,
E,2018-10-29 09:37:36,3708,3708,136,27573.94588,0.058333331,4.405286187,
E,2018-10-29 09:37:38,3711,3711,110,27575.20453,0.016666665,1.25865314,
E,2018-10-29 09:37:51,3708,3708,116,27583.38578,0.108333338,8.181246397,
I,2018-10-29 09:37:55,3710,3710,143,27585.90308,0.033333331,2.517306279,
I,2018-10-29 09:38:03,3703,3703,304,27590.9377,0.066666667,5.034612954,
I,2018-10-29 09:38:07,3711,3711,143,27593.455,0.033333336,2.517306675,
I,2018-10-29 09:38:26,3715,3715,136,27605.41221,0.158333334,11.95720582,
I,2018-10-29 09:38:36,3709,3709,142,27611.70548,0.083333332,6.293266094,
I,2018-10-29 09:38:47,3713,5141,502,27618.62807,0.091666667,6.922592861,
E,2018-10-29 09:38:47,3708,3708,110,27618.62807,0,0,
E,2018-10-29 09:38:56,3708,3708,116,27624.29201,0.074999997,5.663939326,
I,2018-10-29 09:39:07,3708,3708,143,27631.2146,0.091666667,6.922592861,
I,2018-10-29 09:39:08,3708,3708,142,27631.84393,0.008333335,0.629326768,
I,2018-10-29 09:39:21,3708,3708,133,27640.02517,0.108333332,8.181246001,
E,2018-10-29 09:39:21,3708,3708,502,27640.02517,0,0,
E,2018-10-29 09:39:24,3708,3708,142,27641.91315,0.025000001,1.887979907,
E,2018-10-29 09:39:33,3711,3711,142,27647.57709,0.075000002,5.663939722,
E,2018-10-29 09:39:34,3708,3708,502,27648.20642,0.00833333,0.629326372,
I,2018-10-29 09:39:36,3709,3709,112,27649.46507,0.016666665,1.25865314,
I,2018-10-29 09:40:03,3710,3710,110,27666.45689,0.225,16.99181877,
I,2018-10-29 09:40:08,3710,3710,116,27669.60352,0.041666671,3.146633443,
E,2018-10-29 09:40:08,3714,3714,142,27669.60352,0,0,
E,2018-10-29 09:40:10,3711,3711,142,27670.86218,0.016666665,1.25865314,
E,2018-10-29 09:40:14,3708,3711,143,27673.37948,0.033333331,2.517306279,
E,2018-10-29 09:40:16,3709,3709,122,27674.63814,0.016666671,1.258653535,
E,2018-10-29 09:40:33,3715,3715,110,27685.33669,0.141666663,10.69855228,
E,2018-10-29 09:40:33,3708,3708,110,27685.33669,0,0,
E,2018-10-29 09:40:43,3711,3711,312,27691.62996,0.083333337,6.293266489,
E,2018-10-29 09:40:45,3711,3711,143,27692.88861,0.016666665,1.25865314,
I,2018-10-29 09:40:45,3715,3715,143,27692.88861,0,0,
I,2018-10-29 09:41:04,3710,3710,136,27704.84582,0.158333334,11.95720582,
I,2018-10-29 09:41:04,3710,3710,310,27704.84582,0,0,
I,2018-10-29 09:41:06,3708,3708,143,27706.10447,0.016666665,1.25865314,
I,2018-10-29 09:41:06,3708,3708,142,27706.10447,0,0,
E,2018-10-29 09:41:27,3714,3714,304,27719.32033,0.174999999,13.21585896,
E,2018-10-29 09:41:33,3708,3708,304,27723.09629,0.050000001,3.775959815,
E,2018-10-29 09:41:33,3711,3711,133,27723.09629,0,0,
E,2018-10-29 09:41:39,3709,3708,116,27726.87225,0.050000001,3.775959815,
E,2018-10-29 09:41:45,3711,3711,142,27730.64821,0.050000001,3.775959815,
I,2018-10-29 09:42:02,3710,3710,132,27741.34676,0.141666663,10.69855228,
I,2018-10-29 09:42:06,3710,3710,502,27743.86407,0.033333336,2.517306675,
I,2018-10-29 09:42:18,3711,3711,142,27751.41598,0.099999997,7.551919233,
I,2018-10-29 09:42:22,3703,3703,143,27753.93329,0.033333336,2.517306675,
I,2018-10-29 09:42:28,3710,3710,303,27757.70925,0.050000001,3.775959815,
E,2018-10-29 09:42:30,3711,3711,143,27758.9679,0.016666665,1.25865314,
E,2018-10-29 09:42:35,3708,3708,142,27762.11454,0.041666666,3.146633047,
E,2018-10-29 09:42:39,3709,3708,136,27764.63184,0.033333331,2.517306279,
E,2018-10-29 09:42:48,3708,3708,502,27770.29578,0.075000002,5.663939722,
E,2018-10-29 09:42:52,3711,3711,502,27772.81309,0.033333336,2.517306675,
E,2018-10-29 09:42:55,3708,3708,110,27774.70107,0.024999995,1.887979512,
E,2018-10-29 09:42:59,3711,3711,143,27777.21838,0.033333336,2.517306675,
I,2018-10-29 09:43:06,3710,3710,502,27781.62366,0.058333331,4.405286187,
I,2018-10-29 09:43:15,3708,3708,143,27787.2876,0.075000002,5.663939722,
I,2018-10-29 09:43:15,3710,3710,143,27787.2876,0,0,
E,2018-10-29 09:43:15,3709,3708,143,27787.2876,0,0,
E,2018-10-29 09:43:21,3708,3708,303,27791.06356,0.050000001,3.775959815,
E,2018-10-29 09:43:21,3708,3708,143,27791.06356,0,0,
E,2018-10-29 09:43:31,3711,3711,143,27797.35683,0.083333332,6.293266094,
E,2018-10-29 09:43:31,3711,3711,502,27797.35683,0,0,
E,2018-10-29 09:43:35,3708,3708,502,27799.87414,0.033333336,2.517306675,
E,2018-10-29 09:43:35,3711,3711,143,27799.87414,0,0,
E,2018-10-29 09:43:41,3708,3708,142,27803.65009,0.049999996,3.775959419,
